========================================
覆盖路径点统计信息
========================================
总路径点数: 22

总路径距离: 11.550 米

----------------------------------------
按房间统计
----------------------------------------
房间 2: 22 个点, 距离: 11.550 米

----------------------------------------
按房间+Segment统计
----------------------------------------
房间 2, Segment 0: 22 个点, 距离: 11.550 米

----------------------------------------
详细路径点信息
----------------------------------------
ID	Room	Segment	X(m)	Y(m)	Yaw(rad)	U(px)	V(px)	Acc_Dist	Room_Dist	Seg_Dist
0	2	0	12.270538	-9.194223	3.125201	583	550	0.000	0.000	0.000
1	2	0	11.720612	-9.185208	3.125201	572	550	0.550	0.550	0.550
2	2	0	11.170688	-9.176193	3.125201	561	550	1.100	1.100	1.100
3	2	0	10.620761	-9.167178	3.125201	550	549	1.650	1.650	1.650
4	2	0	10.070834	-9.158163	3.125196	539	549	2.200	2.200	2.200
5	2	0	9.520911	-9.149146	3.125201	528	549	2.750	2.750	2.750
6	2	0	8.970984	-9.140131	3.125201	517	549	3.300	3.300	3.300
7	2	0	8.421057	-9.131116	3.125201	506	549	3.850	3.850	3.850
8	2	0	7.871130	-9.122101	3.125201	495	548	4.400	4.400	4.400
9	2	0	7.321205	-9.113086	3.125201	484	548	4.950	4.950	4.950
10	2	0	6.771278	-9.104071	1.554405	473	548	5.500	5.500	5.500
11	2	0	6.780293	-8.554144	-0.016391	474	537	6.050	6.050	6.050
12	2	0	7.330220	-8.563159	-0.016391	485	537	6.600	6.600	6.600
13	2	0	7.880145	-8.572174	-0.016391	496	537	7.150	7.150	7.150
14	2	0	8.430072	-8.581189	-0.016391	507	538	7.700	7.700	7.700
15	2	0	8.979999	-8.590204	-0.016391	518	538	8.250	8.250	8.250
16	2	0	9.529926	-8.599219	-0.016397	529	538	8.800	8.800	8.800
17	2	0	10.079852	-8.608237	-0.016392	540	538	9.350	9.350	9.350
18	2	0	10.629776	-8.617252	-0.016391	551	538	9.900	9.900	9.900
19	2	0	11.179703	-8.626266	-0.016392	562	539	10.450	10.450	10.450
20	2	0	11.729626	-8.635281	-0.016391	573	539	11.000	11.000	11.000
21	2	0	12.279553	-8.644296	-0.016391	584	539	11.550	11.550	11.550
