========================================
覆盖路径点统计信息
========================================
总路径点数: 1249

总路径距离: 832.633 米

----------------------------------------
按房间统计
----------------------------------------
房间 16: 1249 个点, 距离: 832.633 米

----------------------------------------
按房间+Segment统计
----------------------------------------
房间 16, Segment 0: 1249 个点, 距离: 832.633 米

----------------------------------------
详细路径点信息
----------------------------------------
ID	Room	Segment	X(m)	Y(m)	Yaw(rad)	U(px)	V(px)	Acc_Dist	Room_Dist	Seg_Dist
0	16	0	-0.068264	-9.429817	-0.011286	1776	596	0.000	0.000	0.000
1	16	0	0.481699	-9.436024	-0.011275	1787	596	0.550	0.550	0.550
2	16	0	1.031663	-9.442225	0.153865	1798	596	1.100	1.100	1.100
3	16	0	1.332212	-9.395613	1.559517	1804	596	1.404	1.404	1.404
4	16	0	1.337852	-8.895643	3.130301	1804	586	1.904	1.904	1.904
5	16	0	1.037870	-8.892256	3.130318	1798	585	2.204	2.204	2.204
6	16	0	0.487907	-8.886055	3.130307	1787	585	2.754	2.754	2.754
7	16	0	-0.062063	-8.879847	1.559510	1776	585	3.304	3.304	3.304
8	16	0	-0.055856	-8.329884	-0.011286	1776	574	3.854	3.854	3.854
9	16	0	0.494108	-8.336091	-0.011275	1787	574	4.404	4.404	4.404
10	16	0	1.044071	-8.342292	0.683445	1798	574	4.954	4.954	4.954
11	16	0	1.346873	-8.095698	0.864777	1804	570	5.345	5.345	5.345
12	16	0	1.600242	-7.798536	1.559510	1809	564	5.735	5.735	5.735
13	16	0	1.606449	-7.248567	3.130307	1809	553	6.285	6.285	6.285
14	16	0	1.056480	-7.242359	3.130318	1798	552	6.835	6.835	6.835
15	16	0	0.506516	-7.236158	3.130306	1787	552	7.385	7.385	7.385
16	16	0	-0.043447	-7.229951	1.559521	1776	552	7.935	7.935	7.935
17	16	0	-0.037246	-6.679988	-0.011286	1777	541	8.485	8.485	8.485
18	16	0	0.512723	-6.686195	-0.011275	1788	541	9.035	9.035	9.035
19	16	0	1.062687	-6.692396	-0.011286	1799	541	9.585	9.585	9.585
20	16	0	1.612650	-6.698603	1.559510	1810	542	10.135	10.135	10.135
21	16	0	1.618858	-6.148640	3.130307	1810	531	10.685	10.685	10.685
22	16	0	1.068888	-6.142433	3.130318	1799	530	11.235	11.235	11.235
23	16	0	0.518925	-6.136232	3.130306	1788	530	11.785	11.785	11.785
24	16	0	-0.031039	-6.130024	3.130321	1777	530	12.335	12.335	12.335
25	16	0	-0.331020	-6.126643	1.060173	1771	530	12.635	12.635	12.635
26	16	0	-0.024838	-5.580061	-0.011286	1777	519	13.262	13.262	13.262
27	16	0	0.525132	-5.586268	-0.011275	1788	519	13.812	13.812	13.812
28	16	0	1.075095	-5.592469	-0.011286	1799	519	14.362	14.362	14.362
29	16	0	1.625059	-5.598677	1.559510	1810	520	14.912	14.912	14.912
30	16	0	1.631266	-5.048707	3.130307	1810	509	15.462	15.462	15.462
31	16	0	1.081296	-5.042500	3.130318	1799	508	16.012	16.012	16.012
32	16	0	0.531333	-5.036299	3.130306	1788	508	16.562	16.562	16.562
33	16	0	-0.018630	-5.030091	1.559521	1777	508	17.112	17.112	17.112
34	16	0	-0.012429	-4.480128	-0.011286	1777	497	17.662	17.662	17.662
35	16	0	0.537540	-4.486335	-0.011275	1788	497	18.212	18.212	18.212
36	16	0	1.087504	-4.492536	-0.011286	1799	497	18.762	18.762	18.762
37	16	0	1.637467	-4.498744	1.559510	1810	498	19.312	19.312	19.312
38	16	0	1.643674	-3.948780	3.130312	1810	487	19.862	19.862	19.862
39	16	0	1.093705	-3.942576	3.130312	1799	486	20.412	20.412	20.412
40	16	0	0.543742	-3.936372	3.130312	1788	486	20.962	20.962	20.962
41	16	0	-0.006222	-3.930168	1.559521	1777	486	21.512	21.512	21.512
42	16	0	-0.000021	-3.380201	-0.011281	1777	475	22.062	22.062	22.062
43	16	0	0.549949	-3.386405	-0.011281	1788	475	22.612	22.612	22.612
44	16	0	1.099912	-3.392610	-0.011281	1799	475	23.162	23.162	23.162
45	16	0	1.649876	-3.398814	1.559510	1810	476	23.712	23.712	23.712
46	16	0	1.656083	-2.848850	3.130312	1810	465	24.262	24.262	24.262
47	16	0	1.106113	-2.842646	3.130312	1799	464	24.812	24.812	24.812
48	16	0	0.556150	-2.836442	3.130312	1788	464	25.362	25.362	25.362
49	16	0	0.006187	-2.830238	3.130311	1777	464	25.912	25.912	25.912
50	16	0	-0.293795	-2.826853	1.559521	1771	464	26.212	26.212	26.212
51	16	0	-0.287594	-2.276887	-0.011282	1772	453	26.762	26.762	26.762
52	16	0	0.012388	-2.280271	-0.011281	1777	453	27.062	27.062	27.062
53	16	0	0.562357	-2.286476	-0.011281	1788	453	27.612	27.612	27.612
54	16	0	1.112321	-2.292680	-0.011281	1799	453	28.162	28.162	28.162
55	16	0	1.662284	-2.298884	1.559510	1810	454	28.712	28.712	28.712
56	16	0	1.668491	-1.748921	3.130312	1811	443	29.262	29.262	29.262
57	16	0	1.118522	-1.742716	3.130312	1800	442	29.812	29.812	29.812
58	16	0	0.568558	-1.736512	3.130312	1789	442	30.362	30.362	30.362
59	16	0	0.018595	-1.730308	3.130311	1778	442	30.912	30.912	30.912
60	16	0	-0.281387	-1.726924	1.559521	1772	442	31.212	31.212	31.212
61	16	0	-0.275185	-1.176957	-0.011282	1772	431	31.762	31.762	31.762
62	16	0	0.024796	-1.180342	-0.011281	1778	431	32.062	32.062	32.062
63	16	0	0.574766	-1.186546	-0.011281	1789	431	32.612	32.612	32.612
64	16	0	1.124729	-1.192750	-0.011281	1800	431	33.162	33.162	33.162
65	16	0	1.674692	-1.198954	1.559510	1811	432	33.712	33.712	33.712
66	16	0	1.680900	-0.648988	3.130312	1811	421	34.262	34.262	34.262
67	16	0	1.130930	-0.642784	3.130312	1800	420	34.812	34.812	34.812
68	16	0	0.580967	-0.636579	3.130312	1789	420	35.362	35.362	35.362
69	16	0	0.031003	-0.630375	3.130311	1778	420	35.912	35.912	35.912
70	16	0	-0.268978	-0.626991	1.559521	1772	420	36.212	36.212	36.212
71	16	0	-0.262777	-0.077027	-0.011282	1772	409	36.762	36.762	36.762
72	16	0	0.037205	-0.080412	-0.011281	1778	409	37.062	37.062	37.062
73	16	0	0.587174	-0.086616	-0.011281	1789	409	37.612	37.612	37.612
74	16	0	1.137138	-0.092820	-0.011281	1800	409	38.162	38.162	38.162
75	16	0	1.687101	-0.099024	1.559510	1811	410	38.712	38.712	38.712
76	16	0	1.693308	0.450942	3.130312	1811	399	39.262	39.262	39.262
77	16	0	1.143339	0.457146	3.130312	1800	398	39.812	39.812	39.812
78	16	0	0.593375	0.463350	3.130312	1789	398	40.362	40.362	40.362
79	16	0	0.043412	0.469555	2.808560	1778	398	40.912	40.912	40.912
80	16	0	-0.255441	0.572933	2.617925	1772	396	41.228	41.228	41.228
81	16	0	-1.050314	1.031927	2.703687	1756	387	42.146	42.146	42.146
82	16	0	-1.597463	1.288116	3.130312	1745	382	42.750	42.750	42.750
83	16	0	-2.147427	1.294320	3.130312	1734	382	43.300	43.300	43.300
84	16	0	-2.947372	1.303344	-2.458135	1718	382	44.100	44.100	44.100
85	16	0	-3.250173	1.056743	3.130312	1712	386	44.490	44.490	44.490
86	16	0	-3.800143	1.062948	3.130312	1701	386	45.040	45.040	45.040
87	16	0	-4.350106	1.069152	3.130312	1690	386	45.590	45.590	45.590
88	16	0	-4.900070	1.075356	1.559521	1679	386	46.140	46.140	46.140
