========================================
覆盖路径点统计信息
========================================
总路径点数: 383

总路径距离: 257.648 米

----------------------------------------
按房间统计
----------------------------------------
房间 6: 383 个点, 距离: 257.648 米

----------------------------------------
按房间+Segment统计
----------------------------------------
房间 6, Segment 0: 383 个点, 距离: 257.648 米

----------------------------------------
详细路径点信息
----------------------------------------
ID	Room	Segment	X(m)	Y(m)	Yaw(rad)	U(px)	V(px)	Acc_Dist	Room_Dist	Seg_Dist
0	6	0	40.353785	-62.393100	-1.632119	2584	1655	0.000	0.000	0.000
1	6	0	37.281159	-61.803770	-0.756008	2523	1644	3.129	3.129	3.129
2	6	0	37.607316	-61.987618	-0.061250	2529	1647	3.503	3.503	3.503
3	6	0	38.156291	-62.021285	-0.061263	2540	1648	4.053	4.053	4.053
4	6	0	38.705253	-62.054958	-0.061261	2551	1649	4.603	4.603	4.603
5	6	0	39.254228	-62.088631	-0.061263	2562	1649	5.153	5.153	5.153
6	6	0	39.803190	-62.122304	-0.061250	2573	1650	5.703	5.703	5.703
7	6	0	40.352165	-62.155971	-0.061263	2584	1651	6.253	6.253	6.253
8	6	0	40.901127	-62.189644	-0.061261	2595	1651	6.803	6.803	6.803
9	6	0	41.450102	-62.223317	-0.061263	2606	1652	7.353	7.353	7.353
10	6	0	41.999064	-62.256990	-0.061261	2617	1653	7.903	7.903	7.903
11	6	0	42.548039	-62.290664	-0.061252	2628	1653	8.453	8.453	8.453
12	6	0	43.097001	-62.324330	-0.061261	2639	1654	9.003	9.003	9.003
13	6	0	43.645976	-62.358004	-0.061263	2650	1655	9.553	9.553	9.553
14	6	0	44.194938	-62.391677	-0.061261	2661	1655	10.103	10.103	10.103
15	6	0	44.743913	-62.425350	-0.061252	2672	1656	10.653	10.653	10.653
16	6	0	45.292876	-62.459017	-0.061261	2683	1657	11.203	11.203	11.203
17	6	0	45.841850	-62.492690	-0.061263	2694	1657	11.753	11.753	11.753
18	6	0	46.390813	-62.526363	-0.061261	2705	1658	12.303	12.303	12.303
19	6	0	46.939787	-62.560036	-0.061263	2716	1659	12.853	12.853	12.853
20	6	0	47.488750	-62.593709	-0.061250	2727	1659	13.403	13.403	13.403
21	6	0	48.037724	-62.627376	-0.061263	2738	1660	13.953	13.953	13.953
22	6	0	48.586687	-62.661049	-1.632047	2749	1661	14.503	14.503	14.503
23	6	0	48.553020	-63.210018	3.080331	2748	1672	15.053	15.053	15.053
24	6	0	48.004045	-63.176345	3.080341	2737	1671	15.603	15.603	15.603
25	6	0	47.455083	-63.142678	3.080331	2726	1670	16.153	16.153	16.153
26	6	0	46.906108	-63.109005	3.080330	2715	1670	16.703	16.703	16.703
27	6	0	46.357146	-63.075331	3.080331	2704	1669	17.253	17.253	17.253
28	6	0	45.808171	-63.041658	3.080330	2693	1668	17.803	17.803	17.803
29	6	0	45.259209	-63.007985	3.080342	2682	1668	18.353	18.353	18.353
30	6	0	44.710234	-62.974318	3.080330	2671	1667	18.903	18.903	18.903
31	6	0	44.161271	-62.940645	3.080331	2660	1666	19.453	19.453	19.453
32	6	0	43.612297	-62.906972	3.080330	2649	1666	20.003	20.003	20.003
33	6	0	43.063334	-62.873299	3.080342	2639	1665	20.553	20.553	20.553
34	6	0	42.514360	-62.839632	3.080330	2628	1664	21.103	21.103	21.103
35	6	0	41.965397	-62.805959	3.080331	2617	1664	21.653	21.653	21.653
36	6	0	41.416423	-62.772286	3.080330	2606	1663	22.203	22.203	22.203
37	6	0	40.867460	-62.738613	3.080331	2595	1662	22.753	22.753	22.753
38	6	0	40.318486	-62.704940	3.080341	2584	1662	23.303	23.303	23.303
39	6	0	39.769523	-62.671273	3.080331	2573	1661	23.853	23.853	23.853
40	6	0	39.220549	-62.637600	3.080330	2562	1660	24.403	24.403	24.403
41	6	0	38.671586	-62.603926	3.080331	2551	1660	24.953	24.953	24.953
42	6	0	38.122612	-62.570253	3.080341	2540	1659	25.503	25.503	25.503
43	6	0	37.573649	-62.536586	3.080331	2529	1658	26.053	26.053	26.053
44	6	0	37.024675	-62.502913	-1.632047	2518	1658	26.603	26.603	26.603
45	6	0	36.991008	-63.051882	-0.061261	2517	1669	27.153	27.153	27.153
46	6	0	37.539982	-63.085555	-0.061252	2528	1669	27.703	27.703	27.703
47	6	0	38.088945	-63.119222	-0.061261	2539	1670	28.253	28.253	28.253
48	6	0	38.637919	-63.152895	-0.061263	2550	1671	28.803	28.803	28.803
49	6	0	39.186882	-63.186568	-0.061261	2561	1671	29.353	29.353	29.353
50	6	0	39.735856	-63.220241	-0.061252	2572	1672	29.903	29.903	29.903
51	6	0	40.284819	-63.253908	0.633461	2583	1673	30.453	30.453	30.453
52	6	0	40.599565	-63.022750	-0.061260	2589	1668	30.844	30.844	30.844
53	6	0	41.547783	-63.080910	-0.061257	2608	1669	31.794	31.794	31.794
54	6	0	42.046843	-63.111519	-0.061258	2618	1670	32.294	32.294	32.294
55	6	0	42.446086	-63.136007	-0.061256	2626	1670	32.694	32.694	32.694
56	6	0	43.244597	-63.184981	-0.061263	2642	1671	33.494	33.494	33.494
57	6	0	43.793559	-63.218654	-0.681518	2653	1672	34.044	34.044	34.044
58	6	0	44.127592	-63.489614	-0.061261	2660	1677	34.474	34.474	34.474
59	6	0	44.676567	-63.523287	-0.061252	2671	1678	35.024	35.024	35.024
60	6	0	45.225529	-63.556954	-0.061261	2682	1679	35.574	35.574	35.574
61	6	0	45.774504	-63.590627	-0.061263	2693	1679	36.124	36.124	36.124
62	6	0	46.323466	-63.624300	-0.061261	2704	1680	36.674	36.674	36.674
63	6	0	46.872441	-63.657973	-0.061263	2715	1681	37.224	37.224	37.224
64	6	0	47.421403	-63.691646	-0.061250	2726	1681	37.774	37.774	37.774
65	6	0	47.970378	-63.725313	-0.061263	2737	1682	38.324	38.324	38.324
66	6	0	48.519340	-63.758986	1.686244	2748	1683	38.874	38.874	38.874
67	6	0	48.355522	-62.346309	3.080330	2744	1655	40.296	40.296	40.296
68	6	0	47.806560	-62.312636	2.385618	2733	1654	40.846	40.846	40.846
69	6	0	47.522417	-62.044741	3.080330	2728	1649	41.236	41.236	41.236
70	6	0	46.973454	-62.011068	3.080330	2717	1648	41.786	41.786	41.786
71	6	0	46.424492	-61.977394	3.080331	2706	1647	42.336	42.336	42.336
72	6	0	45.875517	-61.943721	-2.899966	2695	1646	42.886	42.886	42.886
73	6	0	45.061711	-62.144277	2.385596	2678	1650	43.724	43.724	43.724
74	6	0	44.777580	-61.876381	3.080330	2673	1645	44.115	44.115	44.115
75	6	0	44.228618	-61.842708	3.080331	2662	1644	44.665	44.665	44.665
76	6	0	43.679643	-61.809035	3.080330	2651	1644	45.215	45.215	45.215
77	6	0	43.130681	-61.775362	3.080342	2640	1643	45.765	45.765	45.765
78	6	0	42.581706	-61.741695	3.080330	2629	1642	46.315	46.315	46.315
79	6	0	42.032744	-61.708022	3.080331	2618	1642	46.865	46.865	46.865
80	6	0	41.483769	-61.674349	3.080330	2607	1641	47.415	47.415	47.415
81	6	0	40.934807	-61.640676	3.080331	2596	1640	47.965	47.965	47.965
82	6	0	40.385832	-61.607003	3.080341	2585	1640	48.515	48.515	48.515
83	6	0	39.836870	-61.573336	3.080331	2574	1639	49.065	49.065	49.065
84	6	0	39.287895	-61.539663	3.080330	2563	1638	49.615	49.615	49.615
85	6	0	38.738933	-61.505989	3.080331	2552	1638	50.165	50.165	50.165
86	6	0	38.189958	-61.472316	3.080341	2541	1637	50.715	50.715	50.715
87	6	0	38.676556	-66.289434	-1.877035	2551	1733	55.557	55.557	55.557
88	6	0	36.957341	-63.600850	-1.632069	2516	1680	58.748	58.748	58.748
89	6	0	36.923662	-64.149819	-0.061261	2516	1691	59.298	59.298	59.298
90	6	0	37.472636	-64.183492	-0.061263	2527	1691	59.848	59.848	59.848
91	6	0	38.021599	-64.217165	-0.061261	2538	1692	60.398	60.398	60.398
92	6	0	38.570573	-64.250838	-0.061252	2549	1693	60.948	60.948	60.948
93	6	0	39.119536	-64.284505	0.633473	2560	1693	61.498	61.498	61.498
94	6	0	39.434282	-64.053341	0.814800	2566	1689	61.888	61.888	61.888
95	6	0	39.702177	-63.769210	0.633486	2571	1683	62.279	62.279	62.279
96	6	0	40.016923	-63.538039	-2.916795	2578	1678	62.669	62.669	62.669
97	6	0	39.153215	-63.735537	3.080342	2560	1682	63.555	63.555	63.555
98	6	0	38.604240	-63.701870	3.080330	2549	1682	64.105	64.105	64.105
99	6	0	38.055278	-63.668196	3.080331	2538	1681	64.655	64.655	64.655
100	6	0	37.506303	-63.634523	-2.095702	2527	1680	65.205	65.205	65.205
101	6	0	36.889995	-64.698787	-1.632047	2515	1702	66.435	66.435	66.435
102	6	0	36.856328	-65.247756	-0.061263	2514	1713	66.985	66.985	66.985
103	6	0	37.405290	-65.281429	-0.061261	2525	1713	67.535	67.535	67.535
104	6	0	37.954265	-65.315102	-0.061263	2536	1714	68.085	68.085	68.085
105	6	0	38.503227	-65.348775	-0.061252	2547	1715	68.635	68.635	68.635
106	6	0	39.052189	-65.382442	1.509523	2558	1715	69.185	69.185	69.185
107	6	0	39.085869	-64.833474	3.080342	2559	1704	69.735	69.735	69.735
108	6	0	38.536894	-64.799807	3.080330	2548	1704	70.285	70.285	70.285
109	6	0	37.987932	-64.766134	3.080331	2537	1703	70.835	70.835	70.835
110	6	0	37.438957	-64.732460	-2.095704	2526	1702	71.385	71.385	71.385
111	6	0	36.822648	-65.796718	-2.508107	2514	1724	72.615	72.615	72.615
112	6	0	36.507902	-66.027889	-2.326793	2507	1728	73.006	73.006	73.006
113	6	0	36.240007	-66.312020	3.080330	2502	1734	73.396	73.396	73.396
114	6	0	35.691044	-66.278347	3.080331	2491	1733	73.946	73.946	73.946
115	6	0	35.142070	-66.244674	3.080330	2480	1733	74.496	74.496	74.496
116	6	0	34.593107	-66.211000	3.080331	2469	1732	75.046	75.046	75.046
117	6	0	34.044133	-66.177327	3.080341	2458	1731	75.596	75.596	75.596
118	6	0	33.495170	-66.143660	3.080331	2447	1730	76.146	76.146	76.146
119	6	0	32.946196	-66.109987	3.080330	2436	1730	76.696	76.696	76.696
120	6	0	32.397233	-66.076314	3.080331	2425	1729	77.246	77.246	77.246
121	6	0	31.848259	-66.042641	3.080341	2414	1728	77.796	77.796	77.796
122	6	0	31.299296	-66.008974	3.080331	2403	1728	78.346	78.346	78.346
123	6	0	30.750322	-65.975301	3.080330	2392	1727	78.896	78.896	78.896
124	6	0	30.201359	-65.941628	3.080331	2381	1726	79.446	79.446	79.446
125	6	0	29.652385	-65.907955	3.080330	2370	1726	79.996	79.996	79.996
126	6	0	29.103422	-65.874282	3.080342	2359	1725	80.546	80.546	80.546
127	6	0	28.554448	-65.840615	3.080330	2348	1724	81.096	81.096	81.096
128	6	0	28.005485	-65.806942	3.080330	2337	1724	81.646	81.646	81.646
129	6	0	27.456523	-65.773269	3.080331	2326	1723	82.196	82.196	82.196
130	6	0	26.907548	-65.739595	3.080342	2315	1722	82.746	82.746	82.746
131	6	0	26.358573	-65.705928	3.080330	2304	1722	83.296	83.296	83.296
132	6	0	25.809611	-65.672255	3.080330	2293	1721	83.846	83.846	83.846
133	6	0	25.260649	-65.638582	3.080331	2282	1720	84.396	84.396	84.396
134	6	0	24.711674	-65.604909	3.080331	2271	1720	84.946	84.946	84.946
135	6	0	24.162699	-65.571236	3.080341	2261	1719	85.496	85.496	85.496
136	6	0	23.613737	-65.537569	3.080330	2250	1718	86.046	86.046	86.046
137	6	0	23.064775	-65.503896	3.080331	2239	1718	86.596	86.596	86.596
138	6	0	22.515800	-65.470223	3.080331	2228	1717	87.146	87.146	87.146
139	6	0	21.966825	-65.436550	3.080330	2217	1716	87.696	87.696	87.696
140	6	0	21.417863	-65.402877	3.080341	2206	1716	88.246	88.246	88.246
141	6	0	20.868901	-65.369210	3.080331	2195	1715	88.796	88.796	88.796
142	6	0	20.319926	-65.335537	3.080331	2184	1714	89.346	89.346	89.346
143	6	0	19.770951	-65.301864	3.080330	2173	1714	89.896	89.896	89.896
144	6	0	19.221989	-65.268190	3.080341	2162	1713	90.446	90.446	90.446
145	6	0	18.673026	-65.234523	3.080331	2151	1712	90.996	90.996	90.996
146	6	0	18.124052	-65.200850	3.080331	2140	1712	91.546	91.546	91.546
147	6	0	17.575077	-65.167177	3.080329	2129	1711	92.096	92.096	92.096
148	6	0	17.026127	-65.133504	3.080331	2118	1710	92.646	92.646	92.646
149	6	0	16.477152	-65.099831	3.080336	2107	1710	93.196	93.196	93.196
150	6	0	16.177714	-65.081466	1.509545	2101	1709	93.496	93.496	93.496
151	6	0	16.211381	-64.532497	-0.061256	2101	1698	94.046	94.046	94.046
152	6	0	16.510819	-64.550863	-0.061261	2107	1699	94.346	94.346	94.346
153	6	0	17.059794	-64.584536	-0.061263	2118	1699	94.896	94.896	94.896
154	6	0	17.608756	-64.618209	-0.061263	2129	1700	95.446	95.446	95.446
155	6	0	18.157719	-64.651882	-0.681500	2140	1701	95.996	95.996	95.996
156	6	0	18.491764	-64.922841	-0.061260	2147	1706	96.426	96.426	96.426
157	6	0	19.240360	-64.968758	-0.061261	2162	1707	97.176	97.176	97.176
158	6	0	19.789335	-65.002431	-0.061261	2173	1708	97.726	97.726	97.726
159	6	0	20.537919	-65.048348	-0.061266	2188	1709	98.476	98.476	98.476
160	6	0	20.887260	-65.069777	-0.061250	2195	1709	98.826	98.826	98.826
161	6	0	21.436235	-65.103444	-0.061264	2206	1710	99.376	99.376	99.376
162	6	0	22.234733	-65.152425	-0.061259	2222	1711	100.176	100.176	100.176
163	6	0	22.534159	-65.170791	-0.061261	2228	1711	100.476	100.476	100.476
164	6	0	23.083134	-65.204464	-0.061261	2239	1712	101.026	101.026	101.026
