========================================
覆盖路径点统计信息
========================================
总路径点数: 1690

总路径距离: 1061.124 米

----------------------------------------
按房间统计
----------------------------------------
房间 5: 1690 个点, 距离: 1061.124 米

----------------------------------------
按房间+Segment统计
----------------------------------------
房间 5, Segment 0: 1690 个点, 距离: 1061.124 米

----------------------------------------
详细路径点信息
----------------------------------------
ID	Room	Segment	X(m)	Y(m)	Yaw(rad)	U(px)	V(px)	Acc_Dist	Room_Dist	Seg_Dist
74	5	0	82.196025	-27.225819	0.781384	3421	952	39.860	39.860	39.860
75	5	0	82.586492	-26.838475	0.781384	3429	944	40.410	40.410	40.410
76	5	0	82.976958	-26.451131	0.781384	3437	937	40.960	40.960	40.960
77	5	0	83.367424	-26.063786	0.781369	3445	929	41.510	41.510	41.510
78	5	0	83.757903	-25.676442	0.781380	3452	921	42.060	42.060	42.060
79	5	0	84.148369	-25.289100	0.781384	3460	913	42.610	42.610	42.610
80	5	0	84.538836	-24.901756	0.781384	3468	906	43.160	43.160	43.160
81	5	0	84.929302	-24.514412	0.086625	3476	898	43.710	43.710	43.710
82	5	0	85.318352	-24.480626	-1.574824	3484	897	44.100	44.100	44.100
83	5	0	85.316643	-24.904884	-3.054960	3484	906	44.525	44.525	44.525
84	5	0	84.927593	-24.938673	3.107284	3476	906	44.915	44.915	44.915
85	5	0	83.761028	-24.898634	-2.360212	3452	906	46.082	46.082	46.082
86	5	0	83.370562	-25.285975	-2.360224	3445	913	46.632	46.632	46.632
87	5	0	82.980083	-25.673320	-2.360208	3437	921	47.182	47.182	47.182
88	5	0	82.589617	-26.060664	-2.360208	3429	929	47.732	47.732	47.732
89	5	0	82.199150	-26.448009	-2.360208	3421	937	48.282	48.282	48.282
90	5	0	81.808684	-26.835353	-2.360212	3413	944	48.832	48.832	48.832
91	5	0	81.418218	-27.222694	-2.360208	3406	952	49.382	49.382	49.382
92	5	0	81.027752	-27.610039	-2.360208	3398	960	49.932	49.932	49.932
93	5	0	80.637285	-27.997383	-1.574814	3390	968	50.482	50.482	50.482
94	5	0	80.634160	-28.775191	-1.253066	3390	983	51.260	51.260	51.260
95	5	0	81.018377	-29.943474	-2.195063	3398	1006	52.490	52.490	52.490
96	5	0	80.840606	-30.190251	-0.789393	3394	1011	52.794	52.794	52.794
97	5	0	81.087102	-30.438725	0.317734	3399	1016	53.144	53.144	53.144
98	5	0	81.405718	-30.333940	0.781384	3405	1014	53.480	53.480	53.480
99	5	0	81.796184	-29.946596	0.781363	3413	1007	54.030	54.030	54.030
100	5	0	82.009172	-29.735319	-0.789412	3417	1002	54.330	54.330	54.330
101	5	0	82.220452	-29.948302	-1.665466	3422	1007	54.630	54.630	54.630
102	5	0	82.183538	-30.337062	-2.360208	3421	1014	55.020	55.020	55.020
103	5	0	81.793071	-30.724406	-0.789420	3413	1022	55.570	55.570	55.570
104	5	0	82.180413	-31.114876	0.781388	3421	1030	56.120	56.120	56.120
105	5	0	82.570879	-30.727528	1.369379	3429	1022	56.670	56.670	56.670
106	5	0	82.643010	-30.374266	-1.169925	3430	1015	57.031	57.031	57.031
107	5	0	82.958220	-31.118001	-2.360204	3436	1030	57.838	57.838	57.838
108	5	0	82.567754	-31.505348	-0.789416	3429	1038	58.388	58.388	58.388
109	5	0	82.955095	-31.895814	0.781388	3436	1046	58.938	58.938	58.938
110	5	0	83.345562	-31.508467	-0.789416	3444	1038	59.488	59.488	59.488
111	5	0	83.732903	-31.898933	-2.360204	3452	1046	60.038	60.038	60.038
112	5	0	83.342437	-32.286281	-0.789416	3444	1053	60.588	60.588	60.588
113	5	0	83.729778	-32.676747	0.781388	3452	1061	61.138	61.138	61.138
114	5	0	84.120244	-32.289400	-0.789400	3460	1053	61.688	61.688	61.688
115	5	0	84.507598	-32.679866	-2.360204	3467	1061	62.238	62.238	62.238
116	5	0	84.117131	-33.067213	-0.789424	3460	1069	62.788	62.788	62.788
117	5	0	84.504473	-33.457686	0.781388	3467	1077	63.338	63.338	63.338
118	5	0	84.894939	-33.070338	-0.789416	3475	1069	63.888	63.888	63.888
119	5	0	85.282280	-33.460805	-2.360204	3483	1077	64.438	64.438	64.438
120	5	0	84.891814	-33.848152	-1.665466	3475	1085	64.988	64.988	64.988
121	5	0	84.854900	-34.236909	-0.004028	3474	1092	65.379	65.379	65.379
122	5	0	85.279155	-34.238618	0.781388	3483	1092	65.803	65.803	65.803
123	5	0	85.669622	-33.851271	-0.430640	3491	1085	66.353	66.353	66.353
124	5	0	86.446013	-34.207942	-0.094698	3506	1092	67.208	67.208	67.208
125	5	0	86.834783	-34.244868	0.086651	3514	1093	67.598	67.598	67.598
126	5	0	87.223821	-34.211073	-0.094683	3522	1092	67.989	67.989	67.989
127	5	0	87.612590	-34.247993	0.781388	3530	1093	68.379	68.379	68.379
128	5	0	88.003057	-33.860646	0.781380	3537	1085	68.929	68.929	68.929
129	5	0	88.393523	-33.473305	0.781388	3545	1077	69.479	69.479	69.479
130	5	0	88.783989	-33.085957	0.781380	3553	1069	70.029	70.029	70.029
131	5	0	89.174456	-32.698616	0.781380	3561	1062	70.579	70.579	70.579
132	5	0	89.564922	-32.311275	0.781373	3569	1054	71.129	71.129	71.129
133	5	0	89.955401	-31.923927	0.781380	3576	1046	71.679	71.679	71.679
134	5	0	90.345867	-31.536586	0.781380	3584	1038	72.229	72.229	72.229
135	5	0	90.736333	-31.149245	0.781388	3592	1031	72.779	72.779	72.779
136	5	0	91.126800	-30.761897	0.781380	3600	1023	73.329	73.329	73.329
137	5	0	91.517266	-30.374556	0.781384	3608	1015	73.879	73.879	73.879
138	5	0	91.907732	-29.987211	0.781384	3615	1007	74.429	74.429	74.429
139	5	0	92.298198	-29.599867	0.781384	3623	1000	74.979	74.979	74.979
140	5	0	92.688665	-29.212523	0.781384	3631	992	75.529	75.529	75.529
141	5	0	93.079131	-28.825178	0.781365	3639	984	76.079	76.079	76.079
142	5	0	93.469610	-28.437837	0.781384	3647	976	76.629	76.629	76.629
143	5	0	93.860076	-28.050493	0.781384	3654	969	77.179	77.179	77.179
144	5	0	94.250542	-27.663148	0.781380	3662	961	77.729	77.729	77.729
145	5	0	94.641009	-27.275807	0.781384	3670	953	78.279	78.279	78.279
146	5	0	95.031475	-26.888463	0.781384	3678	945	78.829	78.829	78.829
147	5	0	95.421941	-26.501118	0.781384	3686	938	79.379	79.379	79.379
148	5	0	95.812408	-26.113774	0.781384	3694	930	79.929	79.929	79.929
149	5	0	96.202874	-25.726430	0.781380	3701	922	80.479	80.479	80.479
150	5	0	96.593340	-25.339088	0.781369	3709	914	81.029	81.029	81.029
151	5	0	96.983819	-24.951744	0.781384	3717	907	81.579	81.579	81.579
152	5	0	97.374285	-24.564400	0.781380	3725	899	82.129	82.129	82.129
153	5	0	97.764751	-24.177058	0.781384	3733	891	82.679	82.679	82.679
154	5	0	98.155218	-23.789714	0.781384	3740	883	83.229	83.229	83.229
155	5	0	98.545684	-23.402369	0.781380	3748	876	83.779	83.779	83.779
156	5	0	98.936150	-23.015028	0.781384	3756	868	84.329	84.329	84.329
157	5	0	99.326617	-22.627684	0.781384	3764	860	84.879	84.879	84.879
158	5	0	99.717083	-22.240339	0.781384	3772	852	85.429	85.429	85.429
159	5	0	100.107549	-21.852995	0.781384	3779	845	85.979	85.979	85.979
160	5	0	100.498015	-21.465651	0.781365	3787	837	86.529	86.529	86.529
161	5	0	100.888494	-21.078309	0.781384	3795	829	87.079	87.079	87.079
162	5	0	101.278960	-20.690965	0.781384	3803	821	87.629	87.629	87.629
163	5	0	101.669427	-20.303621	0.781380	3811	814	88.179	88.179	88.179
164	5	0	102.059893	-19.916279	0.781388	3818	806	88.729	88.729	88.729
165	5	0	102.450359	-19.528932	0.781380	3826	798	89.279	89.279	89.279
166	5	0	102.840826	-19.141591	0.781384	3834	790	89.829	89.829	89.829
