========================================
覆盖路径点统计信息
========================================
总路径点数: 2545

总路径距离: 1609.726 米

----------------------------------------
按房间统计
----------------------------------------
房间 3: 2545 个点, 距离: 1609.726 米

----------------------------------------
按房间+Segment统计
----------------------------------------
房间 3, Segment 0: 2545 个点, 距离: 1609.726 米

----------------------------------------
详细路径点信息
----------------------------------------
ID	Room	Segment	X(m)	Y(m)	Yaw(rad)	U(px)	V(px)	Acc_Dist	Room_Dist	Seg_Dist
0	3	0	-5.910494	0.873095	3.126669	1659	390	0.000	0.000	0.000
1	3	0	-6.210458	0.877572	3.126672	1653	390	0.300	0.300	0.300
2	3	0	-6.760397	0.885778	3.126672	1642	390	0.850	0.850	0.850
3	3	0	-7.310336	0.893984	3.126669	1631	390	1.400	1.400	1.400
4	3	0	-8.110250	0.905923	-2.461779	1615	389	2.200	2.200	2.200
5	3	0	-8.413949	0.660427	3.126672	1609	394	2.591	2.591	2.591
6	3	0	-8.963888	0.668633	3.126672	1598	394	3.141	3.141	3.141
7	3	0	-9.513827	0.676839	3.126672	1587	394	3.691	3.691	3.691
8	3	0	-10.063766	0.685045	3.126672	1576	394	4.241	4.241	4.241
9	3	0	-10.613705	0.693252	2.431917	1565	394	4.791	4.791	4.791
10	3	0	-10.909933	0.947701	2.250610	1559	389	5.181	5.181	5.181
11	3	0	-11.155429	1.251400	3.126672	1554	383	5.572	5.572	5.572
12	3	0	-11.705368	1.259606	3.126672	1543	382	6.122	6.122	6.122
13	3	0	-12.255306	1.267812	3.126672	1532	382	6.672	6.672	6.672
14	3	0	-12.805245	1.276018	3.126672	1521	382	7.222	7.222	7.222
15	3	0	-13.355184	1.284225	3.126672	1510	382	7.772	7.772	7.772
16	3	0	-13.905123	1.292431	3.126672	1499	382	8.322	8.322	8.322
17	3	0	-14.455062	1.300637	3.126666	1488	382	8.872	8.872	8.872
18	3	0	-15.005001	1.308846	3.126672	1477	381	9.422	9.422	9.422
19	3	0	-15.554940	1.317052	3.126672	1466	381	9.972	9.972	9.972
20	3	0	-16.104879	1.325258	3.126672	1455	381	10.522	10.522	10.522
21	3	0	-16.654818	1.333465	3.126672	1444	381	11.072	11.072	11.072
22	3	0	-17.204757	1.341671	3.126672	1433	381	11.622	11.622	11.622
23	3	0	-17.754696	1.349877	3.126666	1422	381	12.172	12.172	12.172
24	3	0	-18.304635	1.358086	3.126672	1411	380	12.722	12.722	12.722
25	3	0	-18.854574	1.366292	3.126672	1400	380	13.272	13.272	13.272
26	3	0	-19.404513	1.374499	3.126672	1389	380	13.822	13.822	13.822
27	3	0	-19.954452	1.382705	3.126672	1378	380	14.372	14.372	14.372
28	3	0	-20.504391	1.390911	3.126672	1367	380	14.922	14.922	14.922
29	3	0	-21.054330	1.399117	3.126666	1356	380	15.472	15.472	15.472
30	3	0	-21.604269	1.407326	3.126672	1345	379	16.022	16.022	16.022
31	3	0	-22.154208	1.415533	3.126672	1334	379	16.572	16.572	16.572
32	3	0	-22.704147	1.423739	3.126672	1323	379	17.122	17.122	17.122
33	3	0	-23.254086	1.431945	3.126672	1312	379	17.672	17.672	17.672
34	3	0	-23.804025	1.440151	3.126672	1301	379	18.222	18.222	18.222
35	3	0	-24.353964	1.448357	3.126666	1290	379	18.772	18.772	18.772
36	3	0	-24.903903	1.456566	3.126672	1279	378	19.322	19.322	19.322
37	3	0	-25.453842	1.464773	3.126672	1268	378	19.872	19.872	19.872
38	3	0	-26.003781	1.472979	3.126672	1257	378	20.422	20.422	20.422
39	3	0	-26.553720	1.481185	3.126672	1246	378	20.972	20.972	20.972
40	3	0	-27.103659	1.489391	3.126672	1235	378	21.522	21.522	21.522
41	3	0	-27.653598	1.497597	3.126672	1224	378	22.072	22.072	22.072
42	3	0	-28.203537	1.505804	3.126666	1213	377	22.622	22.622	22.622
43	3	0	-28.753476	1.514013	3.126672	1202	377	23.172	23.172	23.172
44	3	0	-29.303415	1.522219	3.126672	1191	377	23.722	23.722	23.722
45	3	0	-29.853354	1.530425	3.126672	1180	377	24.272	24.272	24.272
46	3	0	-30.403293	1.538631	3.126672	1169	377	24.822	24.822	24.822
47	3	0	-30.953232	1.546837	3.126672	1158	377	25.372	25.372	25.372
48	3	0	-31.503171	1.555044	3.126666	1147	377	25.922	25.922	25.922
49	3	0	-32.053110	1.563253	3.126672	1136	376	26.472	26.472	26.472
50	3	0	-32.603049	1.571459	3.126672	1125	376	27.022	27.022	27.022
51	3	0	-33.152987	1.579665	3.126672	1114	376	27.572	27.572	27.572
52	3	0	-33.702926	1.587871	3.126672	1103	376	28.122	28.122	28.122
53	3	0	-34.252865	1.596078	3.126672	1092	376	28.672	28.672	28.672
54	3	0	-34.802804	1.604284	3.126666	1081	376	29.222	29.222	29.222
55	3	0	-35.352743	1.612493	3.126672	1070	375	29.772	29.772	29.772
56	3	0	-35.902682	1.620699	3.126672	1059	375	30.322	30.322	30.322
57	3	0	-36.452621	1.628905	3.126672	1048	375	30.872	30.872	30.872
58	3	0	-37.002560	1.637111	3.126672	1037	375	31.422	31.422	31.422
59	3	0	-37.552499	1.645318	3.126672	1026	375	31.972	31.972	31.972
60	3	0	-38.102435	1.653524	3.126666	1015	375	32.522	32.522	32.522
61	3	0	-38.652374	1.661733	3.126672	1004	374	33.072	33.072	33.072
62	3	0	-39.202313	1.669939	3.126672	993	374	33.622	33.622	33.622
63	3	0	-39.752252	1.678145	3.126672	982	374	34.172	34.172	34.172
64	3	0	-40.302191	1.686352	3.126672	971	374	34.722	34.722	34.722
65	3	0	-40.852130	1.694558	3.126672	960	374	35.272	35.272	35.272
66	3	0	-41.402069	1.702764	3.126666	949	374	35.822	35.822	35.822
67	3	0	-41.952008	1.710973	3.126672	938	373	36.372	36.372	36.372
68	3	0	-42.501947	1.719179	3.126672	927	373	36.922	36.922	36.922
69	3	0	-43.051886	1.727386	3.126672	916	373	37.472	37.472	37.472
70	3	0	-43.601825	1.735592	3.126672	905	373	38.022	38.022	38.022
71	3	0	-44.151764	1.743798	3.126672	894	373	38.572	38.572	38.572
72	3	0	-44.701703	1.752004	3.126672	883	373	39.122	39.122	39.122
73	3	0	-45.251642	1.760210	3.126666	872	372	39.672	39.672	39.672
74	3	0	-45.801581	1.768419	3.126672	861	372	40.222	40.222	40.222
75	3	0	-46.351520	1.776626	3.126672	850	372	40.772	40.772	40.772
76	3	0	-46.901459	1.784832	3.126672	839	372	41.322	41.322	41.322
77	3	0	-47.451392	1.793038	3.126672	828	372	41.872	41.872	41.872
78	3	0	-48.001331	1.801244	3.126672	817	372	42.422	42.422	42.422
79	3	0	-48.551270	1.809450	3.126666	806	371	42.972	42.972	42.972
80	3	0	-49.101209	1.817660	3.126672	795	371	43.522	43.522	43.522
81	3	0	-49.651148	1.825866	3.126672	784	371	44.072	44.072	44.072
82	3	0	-50.201086	1.834072	3.126672	773	371	44.622	44.622	44.622
83	3	0	-50.751025	1.842278	3.126672	762	371	45.172	45.172	45.172
84	3	0	-51.300964	1.850484	3.126672	751	371	45.722	45.722	45.722
85	3	0	-51.850903	1.858690	3.126666	740	370	46.272	46.272	46.272
86	3	0	-52.400842	1.866900	3.126672	729	370	46.822	46.822	46.822
87	3	0	-52.950781	1.875106	3.126672	718	370	47.372	47.372	47.372
88	3	0	-53.500720	1.883312	3.126672	707	370	47.922	47.922	47.922
89	3	0	-54.050659	1.891518	3.126672	696	370	48.472	48.472	48.472
90	3	0	-54.600598	1.899724	3.126672	685	370	49.022	49.022	49.022
91	3	0	-55.150537	1.907931	3.126666	674	369	49.572	49.572	49.572
92	3	0	-55.700476	1.916140	3.126672	663	369	50.122	50.122	50.122
93	3	0	-56.250415	1.924346	3.126672	652	369	50.672	50.672	50.672
94	3	0	-56.800354	1.932552	3.126672	641	369	51.222	51.222	51.222
95	3	0	-57.350293	1.940758	3.126672	630	369	51.772	51.772	51.772
96	3	0	-57.900232	1.948965	3.126672	619	369	52.322	52.322	52.322
97	3	0	-58.450171	1.957171	3.126672	608	368	52.872	52.872	52.872
98	3	0	-59.000110	1.965377	3.126666	597	368	53.422	53.422	53.422
99	3	0	-59.550049	1.973586	3.126672	586	368	53.972	53.972	53.972
100	3	0	-60.099988	1.981792	3.126672	575	368	54.522	54.522	54.522
101	3	0	-60.649927	1.989998	1.555870	564	368	55.072	55.072	55.072
102	3	0	-60.641718	2.539937	-0.014921	564	357	55.622	55.622	55.622
103	3	0	-60.091779	2.531731	-0.014921	575	357	56.172	56.172	56.172
104	3	0	-59.541840	2.523525	-0.014926	586	357	56.722	56.722	56.722
105	3	0	-58.991901	2.515316	-0.014921	597	357	57.272	57.272	57.272
106	3	0	-58.441962	2.507110	-0.014921	608	357	57.822	57.822	57.822
107	3	0	-57.892023	2.498904	-0.014921	619	358	58.372	58.372	58.372
108	3	0	-57.342084	2.490697	-0.014921	630	358	58.922	58.922	58.922
109	3	0	-56.792145	2.482491	-0.014921	641	358	59.472	59.472	59.472
110	3	0	-56.242206	2.474285	-0.014921	652	358	60.022	60.022	60.022
111	3	0	-55.692267	2.466079	-0.014926	663	358	60.572	60.572	60.572
112	3	0	-55.142328	2.457870	-0.014921	674	358	61.122	61.122	61.122
113	3	0	-54.592389	2.449663	-0.014921	685	359	61.672	61.672	61.672
114	3	0	-54.042450	2.441457	-0.014921	696	359	62.222	62.222	62.222
115	3	0	-53.492517	2.433251	-0.014921	707	359	62.772	62.772	62.772
116	3	0	-52.942578	2.425045	-0.014921	718	359	63.322	63.322	63.322
117	3	0	-52.392639	2.416839	-0.014926	729	359	63.872	63.872	63.872
118	3	0	-51.842700	2.408629	-0.014921	740	359	64.422	64.422	64.422
119	3	0	-51.292761	2.400423	-0.014921	751	360	64.972	64.972	64.972
120	3	0	-50.742822	2.392217	-0.014921	762	360	65.522	65.522	65.522
121	3	0	-50.192883	2.384011	-0.014921	773	360	66.072	66.072	66.072
122	3	0	-49.642944	2.375805	-0.014921	784	360	66.622	66.622	66.622
123	3	0	-49.093005	2.367599	-0.014926	795	360	67.172	67.172	67.172
124	3	0	-48.543066	2.359389	-0.014921	806	360	67.722	67.722	67.722
125	3	0	-47.993127	2.351183	-0.014921	817	361	68.272	68.272	68.272
126	3	0	-47.443188	2.342977	-0.014921	828	361	68.822	68.822	68.822
127	3	0	-46.893250	2.334771	-0.014921	839	361	69.372	69.372	69.372
128	3	0	-46.343311	2.326565	-0.014921	850	361	69.922	69.922	69.922
129	3	0	-45.793372	2.318358	-0.014926	861	361	70.472	70.472	70.472
130	3	0	-45.243433	2.310149	-0.014921	872	361	71.022	71.022	71.022
131	3	0	-44.693494	2.301943	-0.014921	883	362	71.572	71.572	71.572
132	3	0	-44.143555	2.293737	-0.014921	894	362	72.122	72.122	72.122
133	3	0	-43.593616	2.285531	-0.014921	905	362	72.672	72.672	72.672
134	3	0	-43.043677	2.277325	-0.014921	916	362	73.222	73.222	73.222
135	3	0	-42.493738	2.269118	-0.014921	927	362	73.772	73.772	73.772
136	3	0	-41.943799	2.260912	-0.014926	938	362	74.322	74.322	74.322
137	3	0	-41.393860	2.252703	-0.014921	949	363	74.872	74.872	74.872
138	3	0	-40.843921	2.244497	-0.014921	960	363	75.422	75.422	75.422
139	3	0	-40.293982	2.236291	-0.014921	971	363	75.972	75.972	75.972
140	3	0	-39.744043	2.228084	-0.014921	982	363	76.522	76.522	76.522
141	3	0	-39.194104	2.219878	-0.014921	993	363	77.072	77.072	77.072
142	3	0	-38.644165	2.211672	-0.014926	1004	363	77.622	77.622	77.622
143	3	0	-38.094226	2.203463	-0.014921	1015	364	78.172	78.172	78.172
144	3	0	-37.544284	2.195257	-0.014921	1026	364	78.722	78.722	78.722
145	3	0	-36.994357	2.187050	-0.014921	1037	364	79.272	79.272	79.272
146	3	0	-36.444418	2.178844	-0.014921	1048	364	79.822	79.822	79.822
147	3	0	-35.894467	2.170638	-0.014921	1059	364	80.372	80.372	80.372
148	3	0	-35.344528	2.162432	-0.014926	1070	364	80.922	80.922	80.922
149	3	0	-34.794589	2.154223	-0.014921	1081	365	81.472	81.472	81.472
150	3	0	-34.244650	2.146017	-0.014921	1092	365	82.022	82.022	82.022
151	3	0	-33.694711	2.137810	-0.014921	1103	365	82.572	82.572	82.572
152	3	0	-33.144772	2.129604	-0.014921	1114	365	83.122	83.122	83.122
153	3	0	-32.594833	2.121398	-0.014921	1125	365	83.672	83.672	83.672
