========================================
覆盖路径点统计信息
========================================
总路径点数: 319

总路径距离: 220.492 米

----------------------------------------
按房间统计
----------------------------------------
房间 6: 319 个点, 距离: 220.492 米

----------------------------------------
按房间+Segment统计
----------------------------------------
房间 6, Segment 0: 319 个点, 距离: 220.492 米

----------------------------------------
详细路径点信息
----------------------------------------
ID	Room	Segment	X(m)	Y(m)	Yaw(rad)	U(px)	V(px)	Acc_Dist	Room_Dist	Seg_Dist
0	6	0	48.500737	-63.008236	3.097944	2747	1668	0.000	0.000	0.000
1	6	0	47.951262	-62.984237	3.097944	2736	1667	0.550	0.550	0.550
2	6	0	47.395244	-63.110103	-2.918973	2725	1670	1.120	1.120	1.120
3	6	0	46.897893	-63.038350	2.998311	2715	1668	1.623	1.623	1.623
4	6	0	46.348418	-63.014351	3.097944	2704	1668	2.173	2.173	2.173
5	6	0	45.798942	-62.990364	3.097966	2693	1667	2.723	2.723	2.723
6	6	0	45.253825	-62.866475	2.918118	2682	1665	3.282	3.282	3.282
7	6	0	44.754301	-62.844661	3.097951	2672	1665	3.782	3.782	3.782
8	6	0	44.207011	-62.770723	3.007307	2661	1663	4.334	4.334	4.334
9	6	0	43.655351	-62.796675	-3.094584	2650	1664	4.886	4.886	4.886
10	6	0	43.110234	-62.672786	2.918118	2639	1661	5.445	5.445	5.445
11	6	0	42.573845	-62.349080	2.598610	2629	1655	6.072	6.072	6.072
12	6	0	42.024370	-62.325093	3.097966	2618	1654	6.622	6.622	6.622
13	6	0	41.524846	-62.303279	3.097951	2608	1654	7.122	7.122	7.122
14	6	0	40.971013	-62.379195	-3.005369	2597	1655	7.681	7.681	7.681
15	6	0	40.423710	-62.305245	3.007288	2586	1654	8.233	8.233	8.233
16	6	0	39.926372	-62.233492	2.998308	2576	1652	8.735	8.735	8.735
17	6	0	39.379069	-62.159542	3.007288	2565	1651	9.288	9.288	9.288
18	6	0	38.827421	-62.185506	-3.094560	2554	1651	9.840	9.840	9.840
19	6	0	38.280119	-62.111556	3.007288	2543	1650	10.392	10.392	10.392
20	6	0	37.782780	-62.039803	2.998308	2533	1648	10.895	10.895	10.895
21	6	0	37.309428	-61.418563	2.221900	2523	1636	11.676	11.676	11.676
22	6	0	37.235478	-61.965865	-1.705101	2522	1647	12.228	12.228	12.228
23	6	0	37.209306	-62.565291	-1.614430	2521	1659	12.828	12.828	12.828
24	6	0	37.085417	-63.110396	-1.794276	2519	1670	13.387	13.387	13.387
25	6	0	37.059245	-63.709835	-1.614429	2518	1682	13.987	13.987	13.987
26	6	0	36.985307	-64.257125	-1.705082	2517	1693	14.539	14.539	14.539
27	6	0	36.909172	-64.854378	-1.697588	2515	1705	15.141	15.141	15.141
28	6	0	36.835234	-65.401668	-1.705082	2514	1716	15.694	15.694	15.694
29	6	0	36.809062	-66.001094	-1.614430	2513	1728	16.294	16.294	16.294
30	6	0	36.735124	-66.548397	-1.705079	2512	1739	16.846	16.846	16.846
31	6	0	37.282414	-66.622335	-0.134285	2523	1740	17.398	17.398	17.398
32	6	0	37.777580	-66.744051	-0.241030	2533	1742	17.908	17.908	17.908
33	6	0	37.903654	-66.148983	1.362018	2535	1731	18.516	18.516	18.516
34	6	0	37.929826	-65.549556	1.527162	2536	1719	19.116	19.116	19.116
35	6	0	38.003764	-65.002254	1.436514	2537	1708	19.669	19.669	19.669
36	6	0	38.079887	-64.405013	1.444022	2539	1696	20.271	20.271	20.271
37	6	0	38.153837	-63.857723	1.436489	2540	1685	20.823	20.823	20.823
38	6	0	38.130058	-63.256112	1.610302	2540	1673	21.425	21.425	21.425
39	6	0	38.306083	-62.663216	1.282194	2543	1661	22.044	22.044	22.044
40	6	0	38.803422	-62.734981	-0.143309	2553	1662	22.546	22.546	22.546
41	6	0	39.355082	-62.709017	0.047031	2564	1662	23.098	23.098	23.098
42	6	0	39.902385	-62.782967	-0.134304	2575	1663	23.651	23.651	23.651
43	6	0	40.451860	-62.806954	-0.043626	2586	1664	24.201	24.201	24.201
44	6	0	40.947014	-62.928670	-0.241036	2596	1666	24.710	24.710	24.710
45	6	0	41.494316	-63.002608	-0.134282	2607	1668	25.263	25.263	25.263
46	6	0	42.041606	-63.076558	-0.134307	2618	1669	25.815	25.815	25.815
47	6	0	42.591081	-63.100545	-0.043626	2629	1670	26.365	26.365	26.365
48	6	0	42.988530	-63.167940	-0.167971	2637	1671	26.768	26.768	26.768
49	6	0	43.535820	-63.241890	-0.134307	2648	1672	27.320	27.320	27.320
50	6	0	44.085295	-63.265877	-0.043626	2659	1673	27.870	27.870	27.870
51	6	0	44.632597	-63.339827	-0.134304	2670	1674	28.423	28.423	28.423
52	6	0	45.179887	-63.413765	-0.134285	2681	1676	28.975	28.975	28.975
53	6	0	45.727177	-63.487703	-0.134285	2692	1677	29.527	29.527	29.527
54	6	0	46.226713	-63.509517	-0.043641	2702	1678	30.027	30.027	30.027
55	6	0	46.776189	-63.533504	-0.043626	2713	1678	30.577	30.577	30.577
56	6	0	47.327836	-63.507552	0.047010	2724	1678	31.129	31.129	31.129
57	6	0	47.872954	-63.631441	-0.223475	2735	1680	31.688	31.688	31.688
58	6	0	48.422429	-63.655428	-0.043626	2746	1681	32.238	32.238	32.238
59	6	0	48.476958	-62.406624	1.527159	2747	1656	33.488	33.488	33.488
