========================================
覆盖路径点统计信息
========================================
总路径点数: 2248

总路径距离: 1499.477 米

----------------------------------------
按房间统计
----------------------------------------
房间 3: 2248 个点, 距离: 1499.477 米

----------------------------------------
按房间+Segment统计
----------------------------------------
房间 3, Segment 0: 2248 个点, 距离: 1499.477 米

----------------------------------------
详细路径点信息
----------------------------------------
ID	Room	Segment	X(m)	Y(m)	Yaw(rad)	U(px)	V(px)	Acc_Dist	Room_Dist	Seg_Dist
0	3	0	-5.905758	-34.954408	1.527155	1659	1107	0.000	0.000	0.000
1	3	0	-5.883944	-34.454884	1.527155	1660	1097	0.500	0.500	0.500
2	3	0	-5.859957	-33.905403	1.527170	1660	1086	1.050	1.050	1.050
3	3	0	-5.838143	-33.405879	1.527155	1660	1076	1.550	1.550	1.550
4	3	0	-5.864108	-32.854219	1.617827	1660	1065	2.102	2.102	2.102
5	3	0	-6.415768	-32.880183	-3.094562	1649	1065	2.655	2.655	2.655
6	3	0	-6.963058	-32.806239	3.007296	1638	1064	3.207	3.207	3.207
7	3	0	-7.464767	-32.834383	-3.085556	1628	1064	3.709	3.709	3.709
8	3	0	-8.014242	-32.810390	3.097955	1617	1064	4.259	4.259	4.259
9	3	0	-8.561544	-32.736452	3.007310	1606	1062	4.812	4.812	4.812
10	3	0	-9.111019	-32.712459	3.097955	1595	1062	5.362	5.362	5.362
11	3	0	-9.610543	-32.690651	3.097963	1585	1061	5.862	5.862	5.862
12	3	0	-10.157833	-32.616707	3.007296	1574	1060	6.414	6.414	6.414
13	3	0	-10.709493	-32.642665	-3.094573	1563	1060	6.966	6.966	6.966
14	3	0	-11.258969	-32.618678	3.097966	1552	1060	7.516	7.516	7.516
15	3	0	-11.756307	-32.546913	2.998284	1542	1059	8.019	8.019	8.019
16	3	0	-12.310153	-32.622829	-3.005372	1531	1060	8.578	8.578	8.578
17	3	0	-12.861813	-32.648793	-3.094562	1520	1061	9.130	9.130	9.130
18	3	0	-13.411288	-32.624806	3.097966	1509	1060	9.680	9.680	9.680
19	3	0	-13.912985	-32.652943	-3.085567	1499	1061	10.182	10.182	10.182
20	3	0	-14.466830	-32.728859	-3.005372	1488	1062	10.741	10.741	10.741
21	3	0	-15.018490	-32.754817	-3.094573	1477	1063	11.294	11.294	11.294
22	3	0	-15.637545	-33.178218	-2.541722	1465	1071	12.044	12.044	12.044
23	3	0	-16.252243	-33.501717	-2.657148	1452	1078	12.738	12.738	12.738
24	3	0	-16.803903	-33.527675	-3.094573	1441	1078	13.291	13.291	13.291
25	3	0	-17.351193	-33.453737	3.007307	1430	1077	13.843	13.843	13.843
26	3	0	-17.905026	-33.529646	-3.005379	1419	1078	14.402	14.402	14.402
27	3	0	-18.450143	-33.405757	2.918118	1408	1076	14.961	14.961	14.961
28	3	0	-18.999618	-33.381764	3.097955	1397	1075	15.511	15.511	15.511
29	3	0	-19.549093	-33.357771	3.097955	1386	1075	16.061	16.061	16.061
30	3	0	-20.163791	-33.681264	-2.657156	1374	1081	16.755	16.755	16.755
31	3	0	-20.713266	-33.657277	3.097966	1363	1081	17.305	17.305	17.305
32	3	0	-21.264926	-33.683235	-3.094573	1352	1081	17.858	17.858	17.858
33	3	0	-21.829672	-34.008913	-2.618497	1341	1088	18.510	18.510	18.510
34	3	0	-22.379147	-33.984926	3.097966	1330	1087	19.060	19.060	19.060
35	3	0	-22.928622	-33.960933	3.097955	1319	1087	19.610	19.610	19.610
36	3	0	-23.478097	-33.936946	3.097966	1308	1086	20.160	20.160	20.160
37	3	0	-24.027572	-33.912953	3.097955	1297	1086	20.710	20.710	20.710
38	3	0	-24.579232	-33.938911	-3.094573	1286	1086	21.262	21.262	21.262
39	3	0	-25.137436	-34.114735	-2.836448	1275	1090	21.847	21.847	21.847
40	3	0	-25.686911	-34.090742	3.097955	1264	1089	22.397	22.397	22.397
41	3	0	-26.238571	-34.116701	-3.094573	1252	1090	22.949	22.949	22.949
42	3	0	-26.788046	-34.092714	3.097966	1241	1089	23.499	23.499	23.499
43	3	0	-27.337521	-34.068721	3.097955	1231	1089	24.049	24.049	24.049
44	3	0	-27.886996	-34.044734	3.097966	1220	1089	24.599	24.599	24.599
45	3	0	-28.440841	-34.120644	-3.005382	1208	1090	25.158	25.158	25.158
46	3	0	-28.992489	-34.146608	-3.094560	1197	1091	25.711	25.711	25.711
47	3	0	-29.539792	-34.072664	3.007299	1186	1089	26.263	26.263	26.263
48	3	0	-30.093625	-34.148579	-3.005369	1175	1091	26.822	26.822	26.822
49	3	0	-30.630026	-33.824867	2.598612	1165	1084	27.449	27.449	27.449
50	3	0	-31.181674	-33.850838	-3.094549	1154	1085	28.001	28.001	28.001
51	3	0	-31.735519	-33.926747	-3.005382	1143	1086	28.560	28.560	28.560
52	3	0	-32.287179	-33.952705	-3.094573	1132	1087	29.112	29.112	29.112
53	3	0	-32.836654	-33.928719	3.097966	1121	1086	29.662	29.662	29.662
54	3	0	-33.386130	-33.904726	3.097955	1110	1086	30.212	30.212	30.212
55	3	0	-33.937790	-33.930696	-3.094550	1098	1086	30.764	30.764	30.764
56	3	0	-34.489438	-33.956654	-3.094572	1087	1087	31.317	31.317	31.317
57	3	0	-34.902145	-34.238917	-2.541733	1079	1092	31.817	31.817	31.817
58	3	0	-35.451620	-34.214931	3.097966	1068	1092	32.367	32.367	32.367
59	3	0	-36.003280	-34.240889	-3.094573	1057	1092	32.919	32.919	32.919
60	3	0	-36.550583	-34.166945	3.007299	1046	1091	33.471	33.471	33.471
61	3	0	-37.102243	-34.192909	-3.094562	1035	1091	34.023	34.023	34.023
62	3	0	-37.651718	-34.168916	3.097955	1024	1091	34.573	34.573	34.573
63	3	0	-38.203369	-34.194881	-3.094561	1013	1092	35.126	35.126	35.126
64	3	0	-38.802801	-34.168709	3.097959	1001	1091	35.726	35.726	35.726
65	3	0	-39.354455	-34.194673	-3.094561	990	1092	36.278	36.278	36.278
66	3	0	-39.906116	-34.220631	-3.094573	979	1092	36.830	36.830	36.830
67	3	0	-40.457770	-34.246596	-3.094561	968	1093	37.382	37.382	37.382
68	3	0	-41.005066	-34.172652	3.007298	957	1091	37.935	37.935	37.935
69	3	0	-41.558905	-34.248561	-3.005381	946	1093	38.494	38.494	38.494
70	3	0	-42.108386	-34.224574	3.097967	935	1092	39.044	39.044	39.044
71	3	0	-42.657861	-34.200581	3.097955	924	1092	39.594	39.594	39.594
72	3	0	-43.211700	-34.276503	-3.005359	913	1093	40.153	40.153	40.153
73	3	0	-43.758997	-34.202553	3.007287	902	1092	40.705	40.705	40.705
74	3	0	-44.262878	-34.280653	-2.987818	892	1093	41.215	41.215	41.215
75	3	0	-44.814539	-34.306612	-3.094573	881	1094	41.767	41.767	41.767
76	3	0	-45.366193	-34.332570	-3.094572	870	1094	42.319	42.319	42.319
77	3	0	-45.915674	-34.308583	3.097967	859	1094	42.869	42.869	42.869
78	3	0	-46.465149	-34.284590	3.097955	848	1093	43.419	43.419	43.419
79	3	0	-47.047131	-33.858803	2.509962	836	1085	44.141	44.141	44.141
80	3	0	-47.633472	-33.532912	2.634303	825	1078	44.811	44.811	44.811
81	3	0	-48.174225	-33.309120	2.749203	814	1074	45.397	45.397	45.397
82	3	0	-48.725885	-33.335078	-3.094573	803	1074	45.949	45.949	45.949
83	3	0	-49.264453	-33.061323	2.671326	792	1069	46.553	46.553	46.553
