========================================
覆盖路径点统计信息
========================================
总路径点数: 141

总路径距离: 75.727 米

----------------------------------------
按房间统计
----------------------------------------
房间 6: 141 个点, 距离: 75.727 米

----------------------------------------
按房间+Segment统计
----------------------------------------
房间 6, Segment 0: 141 个点, 距离: 75.727 米

----------------------------------------
详细路径点信息
----------------------------------------
ID	Room	Segment	X(m)	Y(m)	Yaw(rad)	U(px)	V(px)	Acc_Dist	Room_Dist	Seg_Dist
0	6	0	40.993560	-62.112491	3.017238	2597	1650	0.000	0.000	0.000
1	6	0	40.497421	-62.050473	3.017238	2587	1649	0.500	0.500	0.500
2	6	0	40.001282	-61.988456	3.017238	2577	1647	1.000	1.000	1.000
3	6	0	39.505143	-61.926438	3.017238	2567	1646	1.500	1.500	1.500
4	6	0	39.009004	-61.864421	3.017238	2557	1645	2.000	2.000	2.000
5	6	0	38.512865	-61.802404	3.017238	2548	1644	2.500	2.500	2.500
6	6	0	38.016726	-61.740386	-2.473967	2538	1642	3.000	3.000	3.000
7	6	0	37.570239	-62.545567	-1.938748	2529	1659	3.921	3.921	3.921
8	6	0	37.514759	-63.042479	-1.681986	2528	1668	4.421	4.421	4.421
9	6	0	37.459278	-63.539392	-1.681986	2526	1678	4.921	4.921	4.921
10	6	0	37.403798	-64.036304	-1.681986	2525	1688	5.421	5.421	5.421
11	6	0	37.348317	-64.533216	-1.681986	2524	1698	5.921	5.921	5.921
12	6	0	37.292837	-65.030129	-1.681986	2523	1708	6.421	6.421	6.421
13	6	0	37.237356	-65.527041	-1.681986	2522	1718	6.921	6.921	6.921
14	6	0	36.808714	-66.023954	-2.447443	2513	1728	7.577	7.577	7.577
15	6	0	35.825834	-66.319544	-3.018487	2494	1734	8.603	8.603	8.603
16	6	0	34.980855	-66.296288	3.062952	2477	1734	9.449	9.449	9.449
17	6	0	34.482477	-66.256039	3.061007	2467	1733	9.949	9.949	9.949
18	6	0	33.984100	-66.215790	3.061007	2457	1732	10.449	10.449	10.449
19	6	0	33.485722	-66.175541	3.061007	2447	1731	10.949	10.949	10.949
20	6	0	32.987345	-66.135292	3.061007	2437	1730	11.449	11.449	11.449
21	6	0	32.488968	-66.095043	3.061007	2427	1730	11.949	11.949	11.949
22	6	0	31.990590	-66.054794	3.061007	2417	1729	12.449	12.449	12.449
23	6	0	31.492213	-66.014545	3.061007	2407	1728	12.949	12.949	12.949
24	6	0	30.993836	-65.974296	3.061007	2397	1727	13.449	13.449	13.449
25	6	0	30.495458	-65.934047	3.061007	2387	1726	13.949	13.949	13.949
26	6	0	29.997081	-65.893798	3.061007	2377	1725	14.449	14.449	14.449
27	6	0	29.498703	-65.853549	3.061007	2367	1725	14.949	14.949	14.949
28	6	0	29.000326	-65.813300	3.061007	2357	1724	15.449	15.449	15.449
29	6	0	28.501949	-65.773051	3.061007	2347	1723	15.949	15.949	15.949
30	6	0	28.003571	-65.732802	3.061007	2337	1722	16.449	16.449	16.449
31	6	0	27.505194	-65.692553	3.061007	2327	1721	16.949	16.949	16.949
32	6	0	27.006816	-65.652304	3.061007	2317	1721	17.449	17.449	17.449
33	6	0	26.508439	-65.612055	3.088724	2307	1720	17.949	17.949	17.949
34	6	0	25.205957	-65.557007	3.104090	2281	1719	19.252	19.252	19.252
35	6	0	24.706115	-65.544432	3.116441	2271	1719	19.752	19.752	19.752
36	6	0	24.206273	-65.531857	3.116441	2261	1718	20.252	20.252	20.252
37	6	0	23.706431	-65.519283	3.116441	2251	1718	20.752	20.752	20.752
