========================================
覆盖路径点统计信息
========================================
总路径点数: 2912

总路径距离: 1558.616 米

----------------------------------------
按房间统计
----------------------------------------
房间 6: 2912 个点, 距离: 1558.616 米

----------------------------------------
按房间+Segment统计
----------------------------------------
房间 6, Segment 0: 2912 个点, 距离: 1558.616 米

----------------------------------------
详细路径点信息
----------------------------------------
ID	Room	Segment	X(m)	Y(m)	Yaw(rad)	U(px)	V(px)	Acc_Dist	Room_Dist	Seg_Dist
0	6	0	46.188875	6.338771	0.000000	1059	2215	0.000	0.000	0.000
1	6	0	45.638875	6.288771	-174.805571	1048	2216	0.552	0.552	0.552
2	6	0	45.138875	6.238771	-174.289407	1038	2217	1.055	1.055	1.055
3	6	0	44.538875	6.138771	-170.537678	1026	2219	1.663	1.663	1.663
4	6	0	43.838875	6.088771	-175.914383	1012	2220	2.365	2.365	2.365
5	6	0	43.288875	6.038771	-174.805571	1001	2221	2.917	2.917	2.917
6	6	0	42.888875	6.188771	159.443955	993	2218	3.344	3.344	3.344
7	6	0	42.338875	6.138771	-174.805571	982	2219	3.897	3.897	3.897
8	6	0	41.988875	6.338771	150.255119	975	2215	4.300	4.300	4.300
9	6	0	41.988875	6.938771	90.000000	975	2203	4.900	4.900	4.900
10	6	0	41.988875	6.988771	90.000000	975	2202	4.950	4.950	4.950
11	6	0	42.288875	7.238771	39.805571	981	2197	5.340	5.340	5.340
12	6	0	42.838875	7.288771	5.194429	992	2196	5.892	5.892	5.892
13	6	0	42.788875	7.838771	95.194429	991	2185	6.445	6.445	6.445
14	6	0	42.788875	8.388771	90.000000	991	2174	6.995	6.995	6.995
15	6	0	42.738875	8.938771	95.194429	990	2163	7.547	7.547	7.547
16	6	0	42.688875	9.538771	94.763642	989	2151	8.149	8.149	8.149
17	6	0	42.688875	10.038771	90.000000	989	2141	8.649	8.649	8.649
18	6	0	42.688875	10.588771	90.000000	989	2130	9.199	9.199	9.199
19	6	0	42.638875	11.138771	95.194429	988	2119	9.751	9.751	9.751
20	6	0	42.538875	11.588771	102.528808	986	2110	10.212	10.212	10.212
21	6	0	42.038875	11.588771	180.000000	976	2110	10.712	10.712	10.712
22	6	0	41.438875	11.538771	-175.236358	964	2111	11.314	11.314	11.314
23	6	0	40.938875	11.538771	180.000000	954	2111	11.814	11.814	11.814
24	6	0	40.338875	11.488771	-175.236358	942	2112	12.416	12.416	12.416
25	6	0	39.838875	11.488771	180.000000	932	2112	12.916	12.916	12.916
26	6	0	39.288875	11.488771	180.000000	921	2112	13.466	13.466	13.466
27	6	0	38.738875	11.438771	-174.805571	910	2113	14.019	14.019	14.019
28	6	0	38.188875	11.438771	180.000000	899	2113	14.569	14.569	14.569
29	6	0	37.688875	11.438771	180.000000	889	2113	15.069	15.069	15.069
30	6	0	37.138875	11.438771	180.000000	878	2113	15.619	15.619	15.619
31	6	0	36.738875	11.288771	-159.443955	870	2116	16.046	16.046	16.046
32	6	0	36.788875	10.738771	-84.805571	871	2127	16.598	16.598	16.598
33	6	0	36.788875	10.488771	-90.000000	871	2132	16.848	16.848	16.848
34	6	0	36.788875	9.688771	-90.000000	871	2148	17.648	17.648	17.648
35	6	0	36.788875	9.338771	-90.000000	871	2155	17.998	17.998	17.998
36	6	0	36.788875	8.788771	-90.000000	871	2166	18.548	18.548	18.548
37	6	0	36.838875	8.238771	-84.805571	872	2177	19.100	19.100	19.100
38	6	0	36.738875	7.588771	-98.746162	870	2190	19.758	19.758	19.758
39	6	0	36.788875	7.038771	-84.805571	871	2201	20.310	20.310	20.310
40	6	0	36.788875	6.488771	-90.000000	871	2212	20.860	20.860	20.860
41	6	0	36.838875	5.938771	-84.805571	872	2223	21.413	21.413	21.413
42	6	0	36.838875	5.388771	-90.000000	872	2234	21.963	21.963	21.963
43	6	0	36.888875	4.838771	-84.805571	873	2245	22.515	22.515	22.515
44	6	0	37.438875	4.838771	0.000000	884	2245	23.065	23.065	23.065
45	6	0	37.988875	4.888771	5.194429	895	2244	23.617	23.617	23.617
46	6	0	38.538875	4.888771	0.000000	906	2244	24.167	24.167	24.167
47	6	0	39.088875	4.938771	5.194429	917	2243	24.719	24.719	24.719
48	6	0	39.638875	4.938771	0.000000	928	2243	25.269	25.269	25.269
49	6	0	40.188875	4.938771	0.000000	939	2243	25.819	25.819	25.819
50	6	0	40.738875	4.988771	5.194429	950	2242	26.372	26.372	26.372
51	6	0	41.288875	4.988771	0.000000	961	2242	26.922	26.922	26.922
52	6	0	41.838875	5.038771	5.194429	972	2241	27.474	27.474	27.474
53	6	0	42.388875	5.038771	0.000000	983	2241	28.024	28.024	28.024
54	6	0	42.938875	5.088771	5.194429	994	2240	28.576	28.576	28.576
