========================================
覆盖路径点统计信息
========================================
总路径点数: 1199

总路径距离: 848.769 米

----------------------------------------
按房间统计
----------------------------------------
房间 16: 1199 个点, 距离: 848.769 米

----------------------------------------
按房间+Segment统计
----------------------------------------
房间 16, Segment 0: 1199 个点, 距离: 848.769 米

----------------------------------------
详细路径点信息
----------------------------------------
ID	Room	Segment	X(m)	Y(m)	Yaw(rad)	U(px)	V(px)	Acc_Dist	Room_Dist	Seg_Dist
0	16	0	-0.101363	-9.453147	1.527170	1775	597	0.000	0.000	0.000
1	16	0	-0.077377	-8.903672	1.527170	1776	586	0.550	0.550	0.550
2	16	0	-0.003439	-8.356376	1.436512	1777	575	1.102	1.102	1.102
3	16	0	-0.029391	-7.804722	1.617806	1777	564	1.655	1.655	1.655
4	16	0	-0.055355	-7.253062	1.617827	1776	553	2.207	2.207	2.207
5	16	0	-0.081320	-6.701402	1.617827	1776	542	2.759	2.759	2.759
6	16	0	-0.107284	-6.149748	1.617828	1775	531	3.311	3.311	3.311
7	16	0	-0.083297	-5.600273	1.527170	1776	520	3.861	3.861	3.861
8	16	0	-0.061483	-5.100749	1.527155	1776	510	4.361	4.361	4.361
9	16	0	-0.087447	-4.549089	1.617827	1776	499	4.914	4.914	4.914
10	16	0	-0.063448	-3.999613	1.527148	1776	488	5.464	5.464	5.464
11	16	0	-0.089413	-3.447953	1.617827	1775	477	6.016	6.016	6.016
12	16	0	-0.115377	-2.896299	1.617828	1775	466	6.568	6.568	6.568
13	16	0	-0.091390	-2.346824	1.527170	1775	455	7.118	7.118	7.118
14	16	0	-0.117342	-1.795164	1.617805	1775	444	7.670	7.670	7.670
15	16	0	-0.093356	-1.245689	1.527170	1775	433	8.220	8.220	8.220
16	16	0	-0.069369	-0.696214	1.527170	1776	422	8.770	8.770	8.770
17	16	0	-0.045370	-0.146739	1.527148	1776	411	9.320	9.320	9.320
18	16	0	-0.116927	0.507009	1.679820	1775	397	9.978	9.978	9.978
19	16	0	-0.097299	0.956582	1.527163	1775	388	10.428	10.428	10.428
20	16	0	-0.073312	1.506057	1.527170	1776	377	10.978	10.978	10.978
21	16	0	-0.546664	2.127297	2.221900	1766	365	11.759	11.759	11.759
22	16	0	-0.622579	2.681136	1.707019	1765	354	12.318	12.318	12.318
23	16	0	-0.448727	3.224068	1.260902	1768	343	12.888	12.888	12.888
24	16	0	-0.426913	3.723592	1.527155	1769	333	13.388	13.388	13.388
25	16	0	-0.452877	4.275252	1.617827	1768	322	13.940	13.940	13.940
26	16	0	-0.528793	4.829088	1.707020	1767	311	14.499	14.499	14.499
