========================================
覆盖路径点统计信息
========================================
总路径点数: 1689

总路径距离: 1185.325 米

----------------------------------------
按房间统计
----------------------------------------
房间 5: 1689 个点, 距离: 1185.325 米

----------------------------------------
按房间+Segment统计
----------------------------------------
房间 5, Segment 0: 1689 个点, 距离: 1185.325 米

----------------------------------------
详细路径点信息
----------------------------------------
ID	Room	Segment	X(m)	Y(m)	Yaw(rad)	U(px)	V(px)	Acc_Dist	Room_Dist	Seg_Dist
0	5	0	75.297332	-19.490428	-0.829025	3283	797	0.000	0.000	0.000
1	5	0	75.668914	-19.895933	-0.829025	3291	806	0.550	0.550	0.550
2	5	0	76.006707	-20.264573	-0.829037	3297	813	1.050	1.050	1.050
3	5	0	76.378276	-20.670073	-0.829034	3305	821	1.600	1.600	1.600
4	5	0	76.749858	-21.075578	-0.829025	3312	829	2.150	2.150	2.150
5	5	0	77.124517	-21.410438	-0.729365	3320	836	2.653	2.653	2.653
6	5	0	77.496086	-21.815938	-0.829034	3327	844	3.202	3.202	3.202
7	5	0	77.833879	-22.184578	-0.829037	3334	851	3.702	3.702	3.702
8	5	0	78.242327	-22.556297	-0.738356	3342	859	4.255	4.255	4.255
9	5	0	78.650762	-22.928023	-0.738379	3350	866	4.807	4.807	4.807
10	5	0	79.025420	-23.262886	-0.729370	3358	873	5.310	5.310	5.310
11	5	0	79.397002	-23.668385	-0.829017	3365	881	5.860	5.860	5.860
12	5	0	79.842302	-24.006331	-0.649183	3374	888	6.419	6.419	6.419
13	5	0	80.213872	-24.411830	-0.829034	3382	896	6.969	6.969	6.969
14	5	0	80.434905	-25.023097	-1.223827	3386	908	7.619	7.619	7.619
15	5	0	80.643608	-25.916932	-1.341414	3390	926	8.536	8.536	8.536
16	5	0	80.575896	-26.657149	-1.662019	3389	941	9.280	9.280	9.280
17	5	0	80.624956	-27.154735	-1.472518	3390	951	9.780	9.780	9.780
18	5	0	80.391423	-27.639985	-2.019341	3385	960	10.318	10.318	10.318
19	5	0	80.360588	-28.346419	-1.614417	3384	975	11.025	11.025	11.025
20	5	0	80.366607	-29.019075	-1.561850	3385	988	11.698	11.698	11.698
21	5	0	80.664458	-29.492134	-1.008875	3391	997	12.257	12.257	12.257
22	5	0	80.962297	-29.965199	-1.008900	3396	1007	12.816	12.816	12.816
23	5	0	81.300090	-30.333833	-0.829028	3403	1014	13.316	13.316	13.316
24	5	0	81.708538	-30.705556	-0.738360	3411	1022	13.868	13.868	13.868
25	5	0	82.116973	-31.077278	-0.738375	3420	1029	14.421	14.421	14.421
26	5	0	82.525408	-31.449000	-0.738375	3428	1037	14.973	14.973	14.973
27	5	0	82.933855	-31.820729	-0.738368	3436	1044	15.525	15.525	15.525
28	5	0	83.305425	-32.226228	-0.829034	3443	1052	16.075	16.075	16.075
29	5	0	83.713860	-32.597957	-0.738383	3452	1060	16.627	16.627	16.627
30	5	0	84.088518	-32.932808	-0.729352	3459	1066	17.130	17.130	17.130
31	5	0	84.423235	-33.372096	-0.919689	3466	1075	17.682	17.682	17.682
32	5	0	84.757952	-33.811372	-0.919676	3472	1084	18.234	18.234	18.234
33	5	0	85.092656	-34.250655	-0.919700	3479	1093	18.787	18.787	18.787
34	5	0	85.239959	-34.929475	-1.357112	3482	1106	19.481	19.481	19.481
35	5	0	85.322796	-35.463930	-1.417026	3484	1117	20.022	20.022	20.022
36	5	0	85.193694	-35.989131	-1.811831	3481	1127	20.563	20.563	20.563
37	5	0	84.775859	-36.643282	-2.139218	3473	1140	21.339	21.339	21.339
38	5	0	84.437920	-37.088582	-2.219971	3466	1149	21.898	21.898	21.898
39	5	0	84.069280	-37.426381	-2.399824	3459	1156	22.398	22.398	22.398
40	5	0	83.663775	-37.797951	-2.399838	3451	1164	22.948	22.948	22.948
41	5	0	83.292046	-38.206386	-2.309179	3443	1172	23.500	23.500	23.500
42	5	0	82.920330	-38.614827	-2.309156	3436	1180	24.053	24.053	24.053
43	5	0	82.514824	-38.986403	-2.399829	3428	1187	24.603	24.603	24.603
44	5	0	82.109319	-39.357979	-2.399829	3419	1195	25.153	25.153	25.153
45	5	0	81.703826	-39.729549	-2.399823	3411	1202	25.703	25.703	25.703
46	5	0	81.365874	-40.174855	-2.219981	3405	1211	26.262	26.262	26.262
47	5	0	80.926592	-40.509566	-2.490488	3396	1218	26.814	26.814	26.814
48	5	0	80.554876	-40.918007	-2.309156	3388	1226	27.366	27.366	27.366
49	5	0	80.149370	-41.289583	-2.399829	3380	1233	27.916	27.916	27.916
50	5	0	79.777642	-41.698012	-2.309187	3373	1242	28.469	28.469	28.469
51	5	0	79.409002	-42.035811	-2.399824	3365	1248	28.969	28.969	28.969
52	5	0	79.037285	-42.444246	-2.309163	3358	1256	29.521	29.521	29.521
53	5	0	78.631780	-42.815822	-2.399829	3350	1264	30.071	30.071	30.071
54	5	0	78.260064	-43.224263	-2.309156	3342	1272	30.623	30.623	30.623
55	5	0	77.854558	-43.595839	-2.399829	3334	1280	31.173	31.173	31.173
56	5	0	77.449053	-43.967415	-2.399829	3326	1287	31.723	31.723	31.723
57	5	0	76.929875	-44.510970	-2.333260	3316	1298	32.475	32.475	32.475
58	5	0	76.558147	-44.919411	-2.309172	3308	1306	33.027	33.027	33.027
59	5	0	76.189519	-45.257204	-2.399816	3301	1313	33.527	33.527	33.527
60	5	0	75.784014	-45.628780	-2.399829	3293	1320	34.077	34.077	34.077
61	5	0	75.378508	-46.000356	-2.399829	3285	1328	34.627	34.627	34.627
62	5	0	75.006780	-46.408791	-2.309179	3277	1336	35.179	35.179	35.179
