========================================
覆盖路径点统计信息
========================================
总路径点数: 1940

总路径距离: 1004.112 米

----------------------------------------
按房间统计
----------------------------------------
房间 3: 1940 个点, 距离: 1004.112 米

----------------------------------------
按房间+Segment统计
----------------------------------------
房间 3, Segment 0: 1940 个点, 距离: 1004.112 米

----------------------------------------
详细路径点信息
----------------------------------------
ID	Room	Segment	X(m)	Y(m)	Yaw(rad)	U(px)	V(px)	Acc_Dist	Room_Dist	Seg_Dist
0	3	0	-5.798385	-32.851508	-3.138197	1661	1065	0.000	0.000	0.000
1	3	0	-6.298382	-32.853206	-3.138197	1651	1065	0.500	0.500	0.500
2	3	0	-6.798379	-32.854904	-3.138197	1641	1065	1.000	1.000	1.000
3	3	0	-7.298376	-32.856602	-3.138197	1631	1065	1.500	1.500	1.500
4	3	0	-7.798373	-32.858299	-3.138197	1621	1065	2.000	2.000	2.000
5	3	0	-8.298370	-32.859997	-3.138197	1611	1065	2.500	2.500	2.500
6	3	0	-8.798367	-32.861695	-3.138197	1601	1065	3.000	3.000	3.000
7	3	0	-9.298364	-32.863393	-3.138197	1591	1065	3.500	3.500	3.500
8	3	0	-9.798362	-32.865090	-3.138197	1581	1065	4.000	4.000	4.000
9	3	0	-10.298359	-32.866788	-3.138197	1571	1065	4.500	4.500	4.500
10	3	0	-10.798356	-32.868486	-3.138197	1561	1065	5.000	5.000	5.000
11	3	0	-11.298353	-32.870184	-3.138197	1551	1065	5.500	5.500	5.500
12	3	0	-11.798350	-32.871882	-3.138197	1541	1065	6.000	6.000	6.000
13	3	0	-12.298347	-32.873579	-3.138197	1531	1065	6.500	6.500	6.500
14	3	0	-12.798344	-32.875277	-3.138197	1521	1065	7.000	7.000	7.000
15	3	0	-13.298341	-32.876975	-3.138197	1511	1065	7.500	7.500	7.500
16	3	0	-13.798338	-32.878673	-3.138197	1501	1065	8.000	8.000	8.000
17	3	0	-14.298336	-32.880371	-3.138197	1491	1065	8.500	8.500	8.500
18	3	0	-14.798333	-32.882068	-3.138197	1481	1065	9.000	9.000	9.000
19	3	0	-15.298330	-32.883766	-3.138197	1471	1065	9.500	9.500	9.500
20	3	0	-15.798327	-32.885464	-3.138197	1461	1065	10.000	10.000	10.000
21	3	0	-16.298324	-32.887162	-3.138197	1451	1065	10.500	10.500	10.500
22	3	0	-16.798321	-32.888859	-3.138197	1441	1065	11.000	11.000	11.000
23	3	0	-17.298318	-32.890557	-3.138197	1431	1065	11.500	11.500	11.500
24	3	0	-17.798315	-32.892255	-3.138197	1421	1065	12.000	12.000	12.000
25	3	0	-18.298313	-32.893953	-3.138197	1411	1065	12.500	12.500	12.500
26	3	0	-18.798310	-32.895651	-3.138197	1401	1066	13.000	13.000	13.000
27	3	0	-19.298307	-32.897348	-3.138197	1391	1066	13.500	13.500	13.500
28	3	0	-19.798304	-32.899046	-3.138197	1381	1066	14.000	14.000	14.000
29	3	0	-20.298301	-32.900744	-3.138197	1371	1066	14.500	14.500	14.500
30	3	0	-20.798298	-32.902442	-3.138197	1361	1066	15.000	15.000	15.000
31	3	0	-21.298295	-32.904139	-3.138197	1351	1066	15.500	15.500	15.500
32	3	0	-21.798292	-32.905837	-3.138197	1341	1066	16.000	16.000	16.000
33	3	0	-22.298289	-32.907535	-3.138197	1331	1066	16.500	16.500	16.500
34	3	0	-22.798287	-32.909233	-3.138197	1321	1066	17.000	17.000	17.000
35	3	0	-23.298284	-32.910931	-3.138197	1311	1066	17.500	17.500	17.500
36	3	0	-23.798281	-32.912628	-3.138197	1301	1066	18.000	18.000	18.000
37	3	0	-24.298278	-32.914326	-3.138197	1291	1066	18.500	18.500	18.500
38	3	0	-24.798275	-32.916024	-3.138197	1281	1066	19.000	19.000	19.000
39	3	0	-25.298272	-32.917722	-3.138197	1271	1066	19.500	19.500	19.500
40	3	0	-25.798269	-32.919420	-3.138197	1261	1066	20.000	20.000	20.000
41	3	0	-26.298266	-32.921117	-3.138197	1251	1066	20.500	20.500	20.500
42	3	0	-26.798264	-32.922815	-3.138197	1241	1066	21.000	21.000	21.000
43	3	0	-27.298261	-32.924513	-3.138197	1231	1066	21.500	21.500	21.500
44	3	0	-27.798258	-32.926211	-3.138197	1221	1066	22.000	22.000	22.000
45	3	0	-28.298255	-32.927908	-3.138197	1211	1066	22.500	22.500	22.500
46	3	0	-28.798252	-32.929606	-3.138197	1201	1066	23.000	23.000	23.000
47	3	0	-29.298249	-32.931304	-3.138197	1191	1066	23.500	23.500	23.500
48	3	0	-29.798246	-32.933002	-3.138197	1181	1066	24.000	24.000	24.000
49	3	0	-30.298243	-32.934700	-3.138197	1171	1066	24.500	24.500	24.500
50	3	0	-30.798240	-32.936397	-3.138197	1161	1066	25.000	25.000	25.000
51	3	0	-31.298238	-32.938095	-3.138197	1151	1066	25.500	25.500	25.500
52	3	0	-31.798235	-32.939793	-3.138197	1141	1066	26.000	26.000	26.000
53	3	0	-32.298232	-32.941491	-3.138197	1131	1066	26.500	26.500	26.500
54	3	0	-32.798229	-32.943188	-3.138197	1121	1066	27.000	27.000	27.000
55	3	0	-33.298226	-32.944886	-3.138197	1111	1067	27.500	27.500	27.500
56	3	0	-33.798223	-32.946584	-3.138197	1101	1067	28.000	28.000	28.000
57	3	0	-34.298220	-32.948282	-3.138197	1091	1067	28.500	28.500	28.500
58	3	0	-34.798217	-32.949980	-3.138197	1081	1067	29.000	29.000	29.000
59	3	0	-35.298215	-32.951677	3.133170	1071	1067	29.500	29.500	29.500
60	3	0	-35.900023	-32.940700	3.122446	1059	1066	30.102	30.102	30.102
61	3	0	-36.399921	-32.930580	3.121353	1049	1066	30.602	30.602	30.602
62	3	0	-36.899819	-32.920461	3.121353	1039	1066	31.102	31.102	31.102
63	3	0	-37.399716	-32.910342	3.121353	1029	1066	31.602	31.602	31.602
64	3	0	-37.899614	-32.900222	3.121353	1019	1066	32.102	32.102	32.102
65	3	0	-38.399511	-32.890103	3.121353	1009	1065	32.602	32.602	32.602
66	3	0	-38.899409	-32.879983	3.121353	999	1065	33.102	33.102	33.102
67	3	0	-39.399307	-32.869864	3.121353	989	1065	33.602	33.602	33.602
68	3	0	-39.899204	-32.859745	3.121353	979	1065	34.102	34.102	34.102
69	3	0	-40.399102	-32.849625	3.121353	969	1065	34.602	34.602	34.602
70	3	0	-40.898999	-32.839506	3.121353	959	1064	35.102	35.102	35.102
71	3	0	-41.398897	-32.829386	3.121353	949	1064	35.602	35.602	35.602
72	3	0	-41.898794	-32.819267	3.121353	939	1064	36.102	36.102	36.102
73	3	0	-42.398692	-32.809148	3.121353	929	1064	36.602	36.602	36.602
74	3	0	-42.898590	-32.799028	3.121353	919	1064	37.102	37.102	37.102
75	3	0	-43.398487	-32.788909	3.121353	909	1063	37.602	37.602	37.602
76	3	0	-43.898385	-32.778790	3.121353	899	1063	38.102	38.102	38.102
77	3	0	-44.398282	-32.768670	3.121353	889	1063	38.602	38.602	38.602
