========================================
覆盖路径点统计信息
========================================
总路径点数: 290

总路径距离: 159.036 米

----------------------------------------
按房间统计
----------------------------------------
房间 10: 290 个点, 距离: 159.036 米

----------------------------------------
按房间+Segment统计
----------------------------------------
房间 10, Segment 0: 290 个点, 距离: 159.036 米

----------------------------------------
详细路径点信息
----------------------------------------
ID	Room	Segment	X(m)	Y(m)	Yaw(rad)	U(px)	V(px)	Acc_Dist	Room_Dist	Seg_Dist
0	10	0	-61.914243	-26.579303	-3.061122	539	939	0.000	0.000	0.000
1	10	0	-62.412625	-26.619495	-3.061122	529	940	0.500	0.500	0.500
2	10	0	-62.911007	-26.659687	-3.061122	519	941	1.000	1.000	1.000
3	10	0	-63.409389	-26.699879	3.085222	509	942	1.500	1.500	1.500
4	10	0	-64.765953	-26.555012	3.011930	482	939	2.864	2.864	2.864
5	10	0	-65.256649	-26.459006	3.055295	472	937	3.364	3.364	3.364
6	10	0	-65.801045	-26.465463	-3.125541	461	937	3.909	3.909	3.909
7	10	0	-66.300939	-26.475770	-3.120977	451	937	4.409	4.409	4.409
8	10	0	-66.800833	-26.486078	-3.120977	441	937	4.909	4.909	4.909
9	10	0	-67.300726	-26.496385	-3.120977	431	938	5.409	5.409	5.409
10	10	0	-67.800620	-26.506692	2.929691	421	938	5.909	5.909	5.909
11	10	0	-68.661198	-26.478363	2.929691	404	937	6.770	6.770	6.770
12	10	0	-69.450911	-26.100117	2.925960	388	930	7.645	7.645	7.645
13	10	0	-70.533763	-26.048375	3.044977	367	929	8.729	8.729	8.729
14	10	0	-71.033741	-26.052990	-3.132362	357	929	9.229	9.229	9.229
15	10	0	-71.533720	-26.057605	-3.132362	347	929	9.729	9.729	9.729
16	10	0	-72.033699	-26.062221	-3.132362	337	929	10.229	10.229	10.229
17	10	0	-72.533678	-26.066836	-3.132362	327	929	10.729	10.729	10.729
18	10	0	-73.033656	-26.071451	-3.132362	317	929	11.229	11.229	11.229
19	10	0	-73.533635	-26.076066	-3.132362	307	929	11.729	11.729	11.729
20	10	0	-74.033614	-26.080681	-3.132362	297	929	12.229	12.229	12.229
21	10	0	-74.533592	-26.085297	-3.132362	287	929	12.729	12.729	12.729
22	10	0	-75.033571	-26.089912	-3.132362	277	929	13.229	13.229	13.229
23	10	0	-75.533550	-26.094527	-3.132362	267	930	13.729	13.729	13.729
24	10	0	-76.033528	-26.099142	-3.132362	257	930	14.229	14.229	14.229
25	10	0	-76.533507	-26.103757	-3.132362	247	930	14.729	14.729	14.729
26	10	0	-77.033486	-26.108373	-3.132362	237	930	15.229	15.229	15.229
27	10	0	-77.533464	-26.112988	-3.132362	227	930	15.729	15.729	15.729
28	10	0	-78.033443	-26.117603	-3.132362	217	930	16.229	16.229	16.229
29	10	0	-78.533422	-26.122218	-3.132362	207	930	16.729	16.729	16.729
30	10	0	-79.033401	-26.126833	-3.132362	197	930	17.229	17.229	17.229
31	10	0	-79.533379	-26.131448	-2.361699	187	930	17.729	17.729	17.729
32	10	0	-79.747046	-26.662991	-1.738692	182	941	18.302	18.302	18.302
33	10	0	-79.757165	-27.162889	-1.591036	182	951	18.802	18.802	18.802
34	10	0	-79.767284	-27.662786	-1.591036	182	961	19.302	19.302	19.302
35	10	0	-79.777404	-28.162684	-1.591036	182	971	19.802	19.802	19.802
36	10	0	-79.787523	-28.662581	-1.591036	182	981	20.302	20.302	20.302
37	10	0	-79.797642	-29.162479	-1.591036	181	991	20.802	20.802	20.802
38	10	0	-79.807762	-29.662377	-1.591036	181	1001	21.302	21.302	21.302
39	10	0	-79.817881	-30.162274	-1.591036	181	1011	21.802	21.802	21.802
40	10	0	-79.828001	-30.662172	-1.591036	181	1021	22.302	22.302	22.302
41	10	0	-79.838120	-31.162069	-1.591036	180	1031	22.802	22.802	22.802
42	10	0	-79.848239	-31.661967	-1.591036	180	1041	23.302	23.302	23.302
43	10	0	-79.858359	-32.161865	-1.591036	180	1051	23.802	23.802	23.802
44	10	0	-79.868478	-32.661762	-1.591036	180	1061	24.302	24.302	24.302
45	10	0	-79.805781	-33.400902	0.808231	181	1076	25.044	25.044	25.044
46	10	0	-79.342556	-33.055217	1.265979	190	1069	25.622	25.622	25.622
47	10	0	-79.428831	-32.199850	1.553777	189	1052	26.482	26.482	26.482
48	10	0	-79.420321	-31.699923	1.553777	189	1042	26.982	26.982	26.982
49	10	0	-79.411812	-31.199995	1.553777	189	1032	27.482	27.482	27.482
50	10	0	-79.403303	-30.700068	1.553777	189	1022	27.982	27.982	27.982
51	10	0	-79.394793	-30.200140	1.553777	189	1012	28.482	28.482	28.482
52	10	0	-79.386284	-29.700212	1.553777	190	1002	28.982	28.982	28.982
53	10	0	-79.377774	-29.200285	1.553777	190	992	29.482	29.482	29.482
54	10	0	-79.369265	-28.700357	1.553777	190	982	29.982	29.982	29.982
55	10	0	-79.360756	-28.200430	1.553777	190	972	30.482	30.482	30.482
56	10	0	-79.352246	-27.700502	1.553777	190	962	30.982	30.982	30.982
57	10	0	-79.343737	-27.200574	1.553777	190	952	31.482	31.482	31.482
58	10	0	-79.335227	-26.700647	0.617854	191	942	31.982	31.982	31.982
59	10	0	-78.740320	-26.615555	-0.968626	202	940	32.583	32.583	32.583
60	10	0	-78.879086	-27.364291	-1.587672	200	955	33.344	33.344	33.344
61	10	0	-78.887523	-27.864220	-1.587672	200	965	33.844	33.844	33.844
62	10	0	-78.895961	-28.364149	-1.587672	199	975	34.344	34.344	34.344
63	10	0	-78.904398	-28.864078	-1.587672	199	985	34.844	34.844	34.844
64	10	0	-78.912836	-29.364007	-1.587672	199	995	35.344	35.344	35.344
65	10	0	-78.921274	-29.863935	-1.587672	199	1005	35.844	35.844	35.844
66	10	0	-78.929711	-30.363864	-1.587672	199	1015	36.344	36.344	36.344
67	10	0	-78.938149	-30.863793	-1.587672	198	1025	36.844	36.844	36.844
68	10	0	-78.946587	-31.363722	-1.587672	198	1035	37.344	37.344	37.344
69	10	0	-78.955024	-31.863651	-1.587672	198	1045	37.844	37.844	37.844
70	10	0	-78.963462	-32.363579	-1.587672	198	1055	38.344	38.344	38.344
71	10	0	-78.971899	-32.863508	-1.587672	198	1065	38.844	38.844	38.844
72	10	0	-78.980337	-33.363437	0.025665	198	1075	39.344	39.344	39.344
73	10	0	-78.285601	-32.845890	0.966022	212	1065	40.211	40.211	40.211
74	10	0	-78.277091	-32.345963	1.553777	212	1055	40.711	40.711	40.711
75	10	0	-78.268582	-31.846035	1.553777	212	1045	41.211	41.211	41.211
76	10	0	-78.260072	-31.346108	1.553777	212	1035	41.711	41.711	41.711
77	10	0	-78.251563	-30.846180	1.553777	212	1025	42.211	42.211	42.211
78	10	0	-78.243054	-30.346252	1.553777	212	1015	42.711	42.711	42.711
79	10	0	-78.234544	-29.846325	1.553777	213	1005	43.211	43.211	43.211
80	10	0	-78.226035	-29.346397	1.553777	213	995	43.711	43.711	43.711
81	10	0	-78.217525	-28.846470	1.553777	213	985	44.211	44.211	44.211
82	10	0	-78.209016	-28.346542	1.553777	213	975	44.711	44.711	44.711
83	10	0	-78.200507	-27.846614	1.553777	213	965	45.211	45.211	45.211
84	10	0	-78.191997	-27.346687	1.553777	213	955	45.711	45.711	45.711
85	10	0	-78.183488	-26.846759	0.417684	214	945	46.211	46.211	46.211
86	10	0	-77.465292	-26.610760	-0.841225	228	940	46.967	46.967	46.967
87	10	0	-77.544878	-27.560972	-1.564096	226	959	47.920	47.920	47.920
88	10	0	-77.541528	-28.060961	-1.564096	226	969	48.420	48.420	48.420
89	10	0	-77.538178	-28.560950	-1.564096	226	979	48.920	48.920	48.920
90	10	0	-77.534828	-29.060939	-1.564096	227	989	49.420	49.420	49.420
91	10	0	-77.531478	-29.560927	-1.564096	227	999	49.920	49.920	49.920
92	10	0	-77.528128	-30.060916	-1.564096	227	1009	50.420	50.420	50.420
93	10	0	-77.524778	-30.560905	-1.564096	227	1019	50.920	50.920	50.920
94	10	0	-77.521428	-31.060894	-1.564096	227	1029	51.420	51.420	51.420
95	10	0	-77.518078	-31.560883	-1.564096	227	1039	51.920	51.920	51.920
96	10	0	-77.514728	-32.060871	-1.564096	227	1049	52.420	52.420	52.420
97	10	0	-77.511378	-32.560860	-1.564096	227	1059	52.920	52.920	52.920
98	10	0	-77.508028	-33.060849	-1.564096	227	1069	53.420	53.420	53.420
99	10	0	-77.504678	-33.560838	-1.564096	227	1079	53.920	53.920	53.920
100	10	0	-77.501328	-34.060826	-1.564096	227	1089	54.420	54.420	54.420
101	10	0	-77.497978	-34.560815	-1.564096	227	1099	54.920	54.920	54.920
102	10	0	-77.494628	-35.060804	-1.564096	227	1109	55.420	55.420	55.420
103	10	0	-77.491278	-35.560793	-1.564096	227	1119	55.920	55.920	55.920
104	10	0	-77.487928	-36.060782	-1.564096	227	1129	56.420	56.420	56.420
105	10	0	-77.484578	-36.560770	-1.564096	228	1139	56.920	56.920	56.920
106	10	0	-77.481228	-37.060759	-1.564096	228	1149	57.420	57.420	57.420
107	10	0	-77.477878	-37.560748	-1.564096	228	1159	57.920	57.920	57.920
108	10	0	-77.474528	-38.060737	-1.564096	228	1169	58.420	58.420	58.420
109	10	0	-77.471178	-38.560725	-1.564096	228	1179	58.920	58.920	58.920
110	10	0	-77.467828	-39.060714	-1.564096	228	1189	59.420	59.420	59.420
111	10	0	-77.464478	-39.560703	-1.564096	228	1199	59.920	59.920	59.920
112	10	0	-77.461128	-40.060692	-1.564096	228	1209	60.420	60.420	60.420
113	10	0	-77.457778	-40.560681	-1.564096	228	1219	60.920	60.920	60.920
114	10	0	-77.454428	-41.060669	-1.564096	228	1229	61.420	61.420	61.420
115	10	0	-77.451078	-41.560658	-1.564096	228	1239	61.920	61.920	61.920
116	10	0	-77.447728	-42.060647	-1.564096	228	1249	62.420	62.420	62.420
117	10	0	-77.444377	-42.560636	-1.564096	228	1259	62.920	62.920	62.920
118	10	0	-77.441027	-43.060624	-1.564096	228	1269	63.420	63.420	63.420
119	10	0	-77.437677	-43.560613	-1.564096	228	1279	63.920	63.920	63.920
120	10	0	-77.434327	-44.060602	-1.564096	229	1289	64.420	64.420	64.420
121	10	0	-77.430977	-44.560591	-0.021928	229	1299	64.920	64.920	64.920
122	10	0	-76.624000	-44.078373	0.885051	245	1289	65.860	65.860	65.860
123	10	0	-76.627328	-43.578384	1.577452	245	1279	66.360	66.360	66.360
124	10	0	-76.630656	-43.078396	1.577452	245	1269	66.860	66.860	66.860
125	10	0	-76.633983	-42.578407	1.577452	245	1259	67.360	67.360	67.360
126	10	0	-76.637311	-42.078418	1.577452	245	1249	67.860	67.860	67.860
127	10	0	-76.640639	-41.578429	1.577452	244	1239	68.360	68.360	68.360
128	10	0	-76.643966	-41.078440	1.577452	244	1229	68.860	68.860	68.860
129	10	0	-76.647294	-40.578451	1.577452	244	1219	69.360	69.360	69.360
130	10	0	-76.650622	-40.078462	1.577452	244	1209	69.860	69.860	69.860
131	10	0	-76.653950	-39.578473	1.577452	244	1199	70.360	70.360	70.360
132	10	0	-76.657277	-39.078484	1.577452	244	1189	70.860	70.860	70.860
133	10	0	-76.660605	-38.578495	1.577452	244	1179	71.360	71.360	71.360
134	10	0	-76.663933	-38.078506	1.577452	244	1169	71.860	71.860	71.860
135	10	0	-76.667260	-37.578517	1.577452	244	1159	72.360	72.360	72.360
136	10	0	-76.670588	-37.078528	1.577452	244	1149	72.860	72.860	72.860
137	10	0	-76.673916	-36.578539	1.577452	244	1139	73.360	73.360	73.360
138	10	0	-76.677244	-36.078551	1.577452	244	1129	73.860	73.860	73.860
139	10	0	-76.680571	-35.578562	1.577452	244	1119	74.360	74.360	74.360
140	10	0	-76.683899	-35.078573	1.577452	244	1109	74.860	74.860	74.860
141	10	0	-76.687227	-34.578584	1.577452	244	1099	75.360	75.360	75.360
142	10	0	-76.690554	-34.078595	1.577452	243	1089	75.860	75.860	75.860
143	10	0	-76.693882	-33.578606	1.577452	243	1079	76.360	76.360	76.360
144	10	0	-76.697210	-33.078617	1.577452	243	1069	76.860	76.860	76.860
145	10	0	-76.700537	-32.578628	1.577452	243	1059	77.360	77.360	77.360
146	10	0	-76.703865	-32.078639	1.577452	243	1049	77.860	77.860	77.860
147	10	0	-76.707193	-31.578650	1.577452	243	1039	78.360	78.360	78.360
148	10	0	-76.710521	-31.078661	1.577452	243	1029	78.860	78.860	78.860
149	10	0	-76.713848	-30.578672	1.577452	243	1019	79.360	79.360	79.360
150	10	0	-76.717176	-30.078683	1.577452	243	1009	79.860	79.860	79.860
151	10	0	-76.720504	-29.578695	1.577452	243	999	80.360	80.360	80.360
152	10	0	-76.723831	-29.078706	1.577452	243	989	80.860	80.860	80.860
153	10	0	-76.727159	-28.578717	1.577452	243	979	81.360	81.360	81.360
154	10	0	-76.730487	-28.078728	1.577452	243	969	81.860	81.860	81.860
155	10	0	-76.733815	-27.578739	1.577452	243	959	82.360	82.360	82.360
156	10	0	-76.737142	-27.078750	1.577452	243	949	82.860	82.860	82.860
157	10	0	-76.740470	-26.578761	0.480405	242	939	83.360	83.360	83.360
158	10	0	-75.715959	-26.546585	-0.428968	263	939	84.385	84.385	84.385
159	10	0	-75.717623	-27.046583	-1.574124	263	949	84.885	84.885	84.885
160	10	0	-75.719287	-27.546580	-1.574124	263	959	85.385	85.385	85.385
161	10	0	-75.720951	-28.046577	-1.574124	263	969	85.885	85.885	85.885
162	10	0	-75.722615	-28.546574	-1.574124	263	979	86.385	86.385	86.385
163	10	0	-75.724279	-29.046572	-1.574124	263	989	86.885	86.885	86.885
164	10	0	-75.725943	-29.546569	-1.574124	263	999	87.385	87.385	87.385
165	10	0	-75.727607	-30.046566	-1.574124	263	1009	87.885	87.885	87.885
166	10	0	-75.729271	-30.546563	-1.574124	263	1019	88.385	88.385	88.385
167	10	0	-75.730934	-31.046561	-1.574124	263	1029	88.885	88.885	88.885
168	10	0	-75.732598	-31.546558	-1.574124	263	1039	89.385	89.385	89.385
169	10	0	-75.734262	-32.046555	-1.574124	263	1049	89.885	89.885	89.885
170	10	0	-75.735926	-32.546552	-1.574124	263	1059	90.385	90.385	90.385
171	10	0	-75.737590	-33.046550	-1.574124	263	1069	90.885	90.885	90.885
172	10	0	-75.739254	-33.546547	-1.574124	262	1079	91.385	91.385	91.385
173	10	0	-75.740918	-34.046544	-1.574124	262	1089	91.885	91.885	91.885
174	10	0	-75.742582	-34.546541	-1.574124	262	1099	92.385	92.385	92.385
175	10	0	-75.744245	-35.046538	-1.574124	262	1109	92.885	92.885	92.885
176	10	0	-75.745909	-35.546536	-1.574124	262	1119	93.385	93.385	93.385
177	10	0	-75.747573	-36.046533	-1.574124	262	1129	93.885	93.885	93.885
178	10	0	-75.749237	-36.546530	-1.574124	262	1139	94.385	94.385	94.385
