========================================
覆盖路径点统计信息
========================================
总路径点数: 1360

总路径距离: 751.548 米

----------------------------------------
按房间统计
----------------------------------------
房间 7: 1360 个点, 距离: 751.548 米

----------------------------------------
按房间+Segment统计
----------------------------------------
房间 7, Segment 0: 1360 个点, 距离: 751.548 米

----------------------------------------
详细路径点信息
----------------------------------------
ID	Room	Segment	X(m)	Y(m)	Yaw(rad)	U(px)	V(px)	Acc_Dist	Room_Dist	Seg_Dist
0	7	0	1.608776	-50.355571	-0.734161	1809	1415	0.000	0.000	0.000
1	7	0	1.979972	-50.690553	-0.734161	1817	1421	0.500	0.500	0.500
2	7	0	2.351169	-51.025536	-0.734161	1824	1428	1.000	1.000	1.000
3	7	0	2.722366	-51.360518	-0.734161	1832	1435	1.500	1.500	1.500
4	7	0	3.093562	-51.695500	-0.734161	1839	1442	2.000	2.000	2.000
5	7	0	3.464759	-52.030483	-0.734161	1847	1448	2.500	2.500	2.500
6	7	0	3.835955	-52.365465	-0.734161	1854	1455	3.000	3.000	3.000
7	7	0	4.207152	-52.700447	-0.716032	1861	1462	3.500	3.500	3.500
8	7	0	4.873745	-53.268416	-0.702855	1875	1473	4.376	4.376	4.376
9	7	0	5.256840	-53.589722	-0.697903	1882	1479	4.876	4.876	4.876
10	7	0	5.639936	-53.911028	-0.697903	1890	1486	5.376	5.376	5.376
11	7	0	6.023032	-54.232334	-0.697903	1898	1492	5.876	5.876	5.876
12	7	0	6.406128	-54.553640	-0.548709	1905	1499	6.376	6.376	6.376
13	7	0	6.890202	-54.762462	-0.403493	1915	1503	6.903	6.903	6.903
14	7	0	7.350826	-54.956948	-0.399515	1924	1507	7.403	7.403	7.403
15	7	0	7.811451	-55.151434	-0.399515	1933	1511	7.903	7.903	7.903
16	7	0	8.272076	-55.345920	-0.399515	1943	1515	8.403	8.403	8.403
17	7	0	8.732701	-55.540406	-0.399515	1952	1518	8.903	8.903	8.903
18	7	0	9.193325	-55.734892	-0.353281	1961	1522	9.403	9.403	9.403
19	7	0	10.134769	-56.057419	-0.322362	1980	1529	10.398	10.398	10.398
20	7	0	10.611384	-56.208541	-0.307046	1989	1532	10.898	10.898	10.898
21	7	0	11.087999	-56.359663	-0.307046	1999	1535	11.398	11.398	11.398
22	7	0	11.564615	-56.510785	-0.307046	2009	1538	11.898	11.898	11.898
23	7	0	12.041230	-56.661907	-0.187951	2018	1541	12.398	12.398	12.398
24	7	0	12.782426	-56.742408	-0.092398	2033	1542	13.144	13.144	13.144
25	7	0	13.281242	-56.776809	-0.068856	2043	1543	13.644	13.644	13.644
26	7	0	13.780057	-56.811210	-0.068856	2053	1544	14.144	14.144	14.144
27	7	0	14.278872	-56.845611	-0.068856	2063	1545	14.644	14.644	14.644
28	7	0	14.777687	-56.880012	-0.068856	2073	1545	15.144	15.144	15.144
29	7	0	15.276502	-56.914413	-0.068856	2083	1546	15.644	15.644	15.644
30	7	0	15.775317	-56.948814	-0.767413	2093	1547	16.144	16.144	16.144
31	7	0	18.389438	-57.085282	0.000000	2145	1549	18.761	18.761	18.761
32	7	0	18.889438	-57.036062	0.000000	2155	1548	19.264	19.264	19.264
33	7	0	19.389438	-57.036062	-0.021916	2165	1548	19.764	19.764	19.764
34	7	0	20.782783	-57.053132	-0.033437	2193	1549	21.157	21.157	21.157
35	7	0	21.282303	-57.075041	-0.043832	2203	1549	21.657	21.657	21.657
36	7	0	21.781822	-57.096950	-0.043832	2213	1550	22.157	22.157	22.157
37	7	0	22.281342	-57.118858	-0.043832	2223	1550	22.657	22.657	22.657
38	7	0	22.780862	-57.140767	-0.043832	2233	1550	23.157	23.157	23.157
39	7	0	23.280382	-57.162676	-0.043832	2243	1551	23.657	23.657	23.657
40	7	0	23.779901	-57.184585	-0.043832	2253	1551	24.157	24.157	24.157
41	7	0	24.279421	-57.206493	0.005085	2263	1552	24.657	24.657	24.657
42	7	0	25.346577	-57.201270	0.036449	2284	1552	25.724	25.724	25.724
43	7	0	25.845848	-57.174282	0.054002	2294	1551	26.224	26.224	26.224
44	7	0	26.345119	-57.147295	0.054002	2304	1551	26.724	26.724	26.724
45	7	0	26.844391	-57.120307	0.054002	2314	1550	27.224	27.224	27.224
46	7	0	27.343662	-57.093319	0.182774	2324	1549	27.724	27.724	27.724
47	7	0	28.238104	-56.945754	0.264278	2342	1547	28.631	28.631	28.631
48	7	0	28.673018	-56.776082	0.311547	2351	1543	29.098	29.098	29.098
49	7	0	29.181761	-56.573596	0.311547	2361	1539	29.645	29.645	29.645
50	7	0	29.682302	-56.305483	0.540343	2371	1534	30.213	30.213	30.213
51	7	0	30.505028	-55.876570	0.689003	2387	1525	31.141	31.141	31.141
52	7	0	30.864283	-55.528812	0.769139	2395	1518	31.641	31.641	31.641
53	7	0	31.264555	-55.197460	0.769139	2403	1512	32.161	32.161	32.161
54	7	0	31.623809	-54.849701	0.769139	2410	1505	32.661	32.661	32.661
55	7	0	31.983064	-54.501943	0.769139	2417	1498	33.161	33.161	33.161
56	7	0	32.342319	-54.154184	0.769139	2424	1491	33.661	33.661	33.661
57	7	0	32.635947	-53.765409	0.769139	2430	1483	34.148	34.148	34.148
58	7	0	32.995201	-53.417650	0.769139	2437	1476	34.648	34.648	34.648
59	7	0	33.280626	-53.004265	0.769139	2443	1468	35.150	35.150	35.150
60	7	0	33.713711	-52.722133	0.769139	2452	1462	35.667	35.667	35.667
61	7	0	34.072965	-52.374374	0.769139	2459	1455	36.167	36.167	36.167
62	7	0	34.432220	-52.026616	0.769139	2466	1448	36.667	36.667	36.667
63	7	0	34.791475	-51.678857	0.778408	2473	1441	37.167	37.167	37.167
64	7	0	35.830760	-50.753226	0.783359	2494	1423	38.559	38.559	38.559
65	7	0	36.183508	-50.398868	0.787676	2501	1416	39.059	39.059	39.059
66	7	0	36.536255	-50.044510	0.787676	2508	1409	39.559	39.559	39.559
67	7	0	36.889002	-49.690152	0.787676	2515	1401	40.059	40.059	40.059
68	7	0	37.241749	-49.335794	0.787676	2522	1394	40.559	40.559	40.559
69	7	0	37.594496	-48.981436	0.787676	2529	1387	41.059	41.059	41.059
70	7	0	37.947243	-48.627079	0.787676	2536	1380	41.559	41.559	41.559
71	7	0	38.299990	-48.272721	0.787676	2543	1373	42.059	42.059	42.059
72	7	0	38.652737	-47.918363	0.787676	2550	1366	42.559	42.559	42.559
73	7	0	39.005485	-47.564005	0.787676	2557	1359	43.059	43.059	43.059
74	7	0	39.417472	-47.245191	0.787676	2566	1353	43.580	43.580	43.580
75	7	0	39.770219	-46.890833	0.787676	2573	1345	44.080	44.080	44.080
76	7	0	40.122966	-46.536476	0.787676	2580	1338	44.580	44.580	44.580
77	7	0	40.475713	-46.182118	0.787676	2587	1331	45.080	45.080	45.080
78	7	0	40.828460	-45.827760	0.787676	2594	1324	45.580	45.580	45.580
79	7	0	41.181207	-45.473402	0.787676	2601	1317	46.080	46.080	46.080
80	7	0	41.533954	-45.119044	0.787676	2608	1310	46.580	46.580	46.580
81	7	0	41.886701	-44.764686	0.787676	2615	1303	47.080	47.080	47.080
82	7	0	42.239448	-44.410329	0.787676	2622	1296	47.580	47.580	47.580
83	7	0	42.592196	-44.055971	0.787676	2629	1289	48.080	48.080	48.080
84	7	0	42.944943	-43.701613	0.787676	2636	1282	48.580	48.580	48.580
85	7	0	43.297690	-43.347255	0.787676	2643	1275	49.080	49.080	49.080
86	7	0	43.650437	-42.992897	0.787676	2650	1267	49.580	49.580	49.580
87	7	0	44.003184	-42.638539	0.787676	2657	1260	50.080	50.080	50.080
88	7	0	44.355931	-42.284182	0.787676	2664	1253	50.580	50.580	50.580
89	7	0	44.708678	-41.929824	0.787676	2671	1246	51.080	51.080	51.080
90	7	0	45.061425	-41.575466	0.787676	2678	1239	51.580	51.580	51.580
91	7	0	45.414172	-41.221108	0.787676	2686	1232	52.080	52.080	52.080
92	7	0	45.766920	-40.866750	0.787676	2693	1225	52.580	52.580	52.580
93	7	0	46.119667	-40.512392	0.787676	2700	1218	53.080	53.080	53.080
94	7	0	46.472414	-40.158035	0.787676	2707	1211	53.580	53.580	53.580
95	7	0	46.825161	-39.803677	0.787676	2714	1204	54.080	54.080	54.080
96	7	0	47.059428	-39.366383	0.787676	2718	1195	54.576	54.576	54.576
97	7	0	47.412175	-39.012025	0.787676	2725	1188	55.076	55.076	55.076
98	7	0	47.764922	-38.657667	0.787676	2733	1181	55.576	55.576	55.576
99	7	0	48.117670	-38.303310	0.787676	2740	1174	56.076	56.076	56.076
100	7	0	48.470417	-37.948952	0.787676	2747	1167	56.576	56.576	56.576
101	7	0	48.917948	-37.641986	0.787676	2756	1160	57.118	57.118	57.118
102	7	0	49.270695	-37.287628	0.787676	2763	1153	57.618	57.618	57.618
103	7	0	49.623442	-36.933270	0.787676	2770	1146	58.118	58.118	58.118
104	7	0	49.976189	-36.578912	0.787676	2777	1139	58.618	58.618	58.618
105	7	0	50.328936	-36.224554	0.787676	2784	1132	59.118	59.118	59.118
106	7	0	50.681683	-35.870197	0.787676	2791	1125	59.618	59.618	59.618
107	7	0	51.034430	-35.515839	0.787676	2798	1118	60.118	60.118	60.118
108	7	0	51.387177	-35.161481	0.787676	2805	1111	60.618	60.618	60.618
109	7	0	51.739925	-34.807123	0.787676	2812	1104	61.118	61.118	61.118
110	7	0	52.092672	-34.452765	0.787676	2819	1097	61.618	61.618	61.618
111	7	0	52.445419	-34.098408	0.787676	2826	1090	62.118	62.118	62.118
112	7	0	52.798166	-33.744050	0.787676	2833	1082	62.618	62.618	62.618
113	7	0	53.304937	-33.152732	0.584091	2843	1071	63.397	63.397	63.397
114	7	0	54.044665	-32.813843	0.456775	2858	1064	64.211	64.211	64.211
115	7	0	55.695336	-31.220524	0.318915	2891	1032	66.505	66.505	66.505
116	7	0	57.028309	-29.814588	0.318915	2917	1003	68.442	68.442	68.442
117	7	0	59.346450	-27.433369	0.318915	2964	956	71.766	71.766	71.766
118	7	0	62.043063	-24.626368	0.318915	3018	900	75.658	75.658	75.658
119	7	0	64.771215	-21.803598	0.318915	3072	843	79.584	79.584	79.584
120	7	0	66.521648	-20.478946	0.318915	3107	817	81.779	81.779	81.779
121	7	0	69.612502	-19.438148	0.318915	3169	796	85.040	85.040	85.040
122	7	0	75.610359	-17.804537	1.423718	3289	764	91.257	91.257	91.257
123	7	0	75.683633	-17.309936	1.423718	3291	754	91.757	91.757	91.757
124	7	0	75.723640	-17.039889	1.423718	3292	748	92.030	92.030	92.030
125	7	0	76.346686	-16.530124	0.515549	3304	738	92.835	92.835	92.835
126	7	0	76.781698	-16.283618	1.470326	3313	733	93.335	93.335	93.335
127	7	0	76.513172	-14.878633	1.953233	3308	705	94.765	94.765	94.765
128	7	0	76.102076	-14.594028	2.385809	3299	699	95.265	95.265	95.265
129	7	0	75.676519	-14.090123	2.256349	3291	689	95.925	95.925	95.925
130	7	0	75.368078	-13.696595	2.130909	3285	682	96.425	96.425	96.425
131	7	0	74.883987	-12.826332	2.060990	3275	664	97.421	97.421	97.421
132	7	0	74.664053	-12.377300	2.026247	3271	655	97.921	97.921	97.921
133	7	0	74.444119	-11.928269	2.026247	3266	646	98.421	98.421	98.421
134	7	0	74.224186	-11.479238	2.026247	3262	637	98.921	98.921	98.921
135	7	0	74.004252	-11.030206	2.026247	3257	628	99.421	99.421	99.421
136	7	0	73.510999	-10.750888	2.026247	3247	623	99.987	99.987	99.987
137	7	0	68.693153	-10.508527	-2.629464	3151	618	104.811	104.811	104.811
138	7	0	67.861724	-10.741422	3.133483	3134	622	105.675	105.675	105.675
139	7	0	67.361740	-10.737367	3.133483	3124	622	106.175	106.175	106.175
140	7	0	66.861756	-10.733312	3.133483	3114	622	106.675	106.675	106.675
141	7	0	66.361773	-10.729257	3.133483	3104	622	107.175	107.175	107.175
142	7	0	65.861789	-10.725202	3.133483	3094	622	107.675	107.675	107.675
143	7	0	65.361806	-10.721147	3.133483	3084	622	108.175	108.175	108.175
144	7	0	64.861822	-10.717092	3.133483	3074	622	108.675	108.675	108.675
145	7	0	64.361839	-10.713037	3.133483	3064	622	109.175	109.175	109.175
146	7	0	63.861855	-10.708982	3.133483	3054	622	109.675	109.675	109.675
147	7	0	63.361872	-10.704927	3.133483	3044	622	110.175	110.175	110.175
148	7	0	62.861888	-10.700871	3.133483	3034	622	110.675	110.675	110.675
149	7	0	62.361904	-10.696816	3.133483	3024	622	111.175	111.175	111.175
150	7	0	61.861921	-10.692761	3.133483	3014	621	111.675	111.675	111.675
151	7	0	61.327639	-10.776164	3.133483	3004	623	112.215	112.215	112.215
152	7	0	60.827655	-10.772109	3.133483	2994	623	112.715	112.715	112.715
153	7	0	60.327671	-10.768054	3.133483	2984	623	113.215	113.215	113.215
154	7	0	59.827688	-10.763999	3.133483	2974	623	113.715	113.715	113.715
155	7	0	59.327704	-10.759944	3.133483	2964	623	114.215	114.215	114.215
156	7	0	58.827721	-10.755889	3.133483	2954	623	114.715	114.715	114.715
157	7	0	58.327737	-10.751834	3.133483	2944	623	115.215	115.215	115.215
158	7	0	57.827754	-10.747779	3.133483	2934	623	115.715	115.715	115.715
159	7	0	57.327770	-10.743724	3.133483	2924	622	116.215	116.215	116.215
160	7	0	56.827787	-10.739669	3.133483	2914	622	116.715	116.715	116.715
161	7	0	56.327803	-10.735614	3.133483	2904	622	117.215	117.215	117.215
162	7	0	55.827819	-10.731559	3.133483	2894	622	117.715	117.715	117.715
163	7	0	55.327836	-10.727504	3.133483	2884	622	118.215	118.215	118.215
164	7	0	54.827852	-10.723449	3.133483	2874	622	118.715	118.715	118.715
165	7	0	54.327869	-10.719394	3.133483	2864	622	119.215	119.215	119.215
166	7	0	53.827885	-10.715338	3.133483	2854	622	119.715	119.715	119.715
167	7	0	53.327902	-10.711283	3.133483	2844	622	120.215	120.215	120.215
168	7	0	52.827918	-10.707228	3.133483	2834	622	120.715	120.715	120.715
169	7	0	52.327935	-10.703173	3.133483	2824	622	121.215	121.215	121.215
170	7	0	51.827951	-10.699118	3.133483	2814	622	121.715	121.715	121.715
171	7	0	51.327967	-10.695063	3.133483	2804	622	122.215	122.215	122.215
172	7	0	50.827984	-10.691008	3.133483	2794	621	122.715	122.715	122.715
173	7	0	50.328000	-10.686953	3.133483	2784	621	123.215	123.215	123.215
174	7	0	49.828017	-10.682898	3.133483	2774	621	123.715	123.715	123.715
175	7	0	49.328033	-10.678843	3.133483	2764	621	124.215	124.215	124.215
176	7	0	48.828050	-10.674788	3.133483	2754	621	124.715	124.715	124.715
177	7	0	48.328066	-10.670733	3.133483	2744	621	125.215	125.215	125.215
178	7	0	47.828083	-10.666678	3.133483	2734	621	125.715	125.715	125.715
179	7	0	47.328099	-10.662623	3.133483	2724	621	126.215	126.215	126.215
180	7	0	46.828115	-10.658568	3.133483	2714	621	126.715	126.715	126.715
181	7	0	46.328132	-10.654513	3.133483	2704	621	127.215	127.215	127.215
182	7	0	45.828148	-10.650458	3.133483	2694	621	127.715	127.715	127.715
183	7	0	45.328165	-10.646403	3.133483	2684	621	128.215	128.215	128.215
184	7	0	44.828181	-10.642348	3.133483	2674	620	128.715	128.715	128.715
185	7	0	44.328198	-10.638293	3.133483	2664	620	129.215	129.215	129.215
186	7	0	43.828214	-10.634238	3.133483	2654	620	129.715	129.715	129.715
187	7	0	43.328230	-10.630183	3.133483	2644	620	130.215	130.215	130.215
188	7	0	42.828247	-10.626128	3.133483	2634	620	130.715	130.715	130.715
189	7	0	42.328263	-10.622073	3.133483	2624	620	131.215	131.215	131.215
190	7	0	41.777485	-10.592621	3.133483	2613	619	131.767	131.767	131.767
191	7	0	41.277502	-10.588566	3.133483	2603	619	132.267	132.267	132.267
192	7	0	40.777518	-10.584511	3.133483	2593	619	132.767	132.767	132.767
193	7	0	40.277535	-10.580456	3.133483	2583	619	133.267	133.267	133.267
194	7	0	39.777551	-10.576401	3.133483	2573	619	133.767	133.767	133.767
195	7	0	39.277568	-10.572346	3.133483	2563	619	134.267	134.267	134.267
196	7	0	38.777584	-10.568291	3.133483	2553	619	134.767	134.767	134.767
197	7	0	38.277601	-10.564236	3.133483	2543	619	135.267	135.267	135.267
198	7	0	37.777617	-10.560181	3.133483	2533	619	135.767	135.767	135.767
199	7	0	37.277633	-10.556126	3.133483	2523	619	136.267	136.267	136.267
200	7	0	36.777650	-10.552071	3.133483	2513	619	136.767	136.767	136.767
201	7	0	36.277666	-10.548016	3.133483	2503	619	137.267	137.267	137.267
202	7	0	35.777683	-10.543961	3.133483	2493	618	137.767	137.767	137.767
203	7	0	35.277699	-10.539906	3.133483	2483	618	138.267	138.267	138.267
204	7	0	34.777716	-10.535851	3.133483	2473	618	138.767	138.767	138.767
205	7	0	34.277732	-10.531796	3.133483	2463	618	139.267	139.267	139.267
